Indicator,Year,Values,State,LGA,Months
Measles 2 Dose Coverage (Annualized),2021,11.1,Ogun,Ijebu North East,NA
Measles 2 Dose Coverage (Annualized),2021,178.5,Ogun,Ijebu North,NA
Measles 2 Dose Coverage (Annualized),2021,76.8,Ogun,Ijebu Ode,NA
Measles 2 Dose Coverage (Annualized),2021,53,Ogun,Ikenne,NA
Measles 2 Dose Coverage (Annualized),2021,20.8,Ogun,Imeko Afon,NA
Measles 2 Dose Coverage (Annualized),2021,34.3,Ogun,Ipokia,NA
Measles 2 Dose Coverage (Annualized),2021,24,Ogun,Obafemi Owode,NA
Measles 2 Dose Coverage (Annualized),2021,47.7,Ogun,Odeda,NA
Measles 2 Dose Coverage (Annualized),2021,30.2,Ogun,Odogbolu,NA
Measles 2 Dose Coverage (Annualized),2021,0.46,Ogun,Ogun Waterside,NA
Measles 2 Dose Coverage (Annualized),2021,50,Ogun,Remo North,NA
Measles 2 Dose Coverage (Annualized),2021,52.1,Ogun,Sagamu,NA
Measles 2 Dose Coverage (Annualized),2021,21,Ogun,Yewa North,NA
Measles 2 Dose Coverage (Annualized),2021,20.6,Ogun,Yewa South,NA
Measles 2 Dose Coverage (Annualized),2021,18.4,Ondo,Akoko North East,NA
Measles 2 Dose Coverage (Annualized),2021,53.5,Ondo,Akoko North West,NA
Measles 2 Dose Coverage (Annualized),2021,41.7,Ondo,Akoko South East,NA
Measles 2 Dose Coverage (Annualized),2021,23.3,Ondo,Akoko South West,NA
Measles 2 Dose Coverage (Annualized),2021,67.8,Ondo,Akure North,NA
Measles 2 Dose Coverage (Annualized),2021,68.7,Ondo,Akure South,NA
Measles 2 Dose Coverage (Annualized),2021,86.8,Ondo,Ese Odo,NA
Measles 2 Dose Coverage (Annualized),2021,44.6,Ondo,Idanre,NA
Measles 2 Dose Coverage (Annualized),2021,15.2,Ondo,Ifedore,NA
Measles 2 Dose Coverage (Annualized),2021,70.5,Ondo,Ilaje,NA
Measles 2 Dose Coverage (Annualized),2021,60.6,Ondo,Ile-Oluji/Okeigbo,NA
Measles 2 Dose Coverage (Annualized),2021,58.3,Ondo,Irele,NA
Measles 2 Dose Coverage (Annualized),2021,103.9,Ondo,Odigbo,NA
Measles 2 Dose Coverage (Annualized),2021,63,Ondo,Okitipupa,NA
Measles 2 Dose Coverage (Annualized),2021,61.6,Ondo,Ondo East,NA
Measles 2 Dose Coverage (Annualized),2021,50.3,Ondo,Ondo West,NA
Measles 2 Dose Coverage (Annualized),2021,29.6,Ondo,Ose,NA
Measles 2 Dose Coverage (Annualized),2021,36.3,Ondo,Owo,NA
Measles 2 Dose Coverage (Annualized),2021,9.8,Osun,Atakumosa East,NA
Measles 2 Dose Coverage (Annualized),2021,18.8,Osun,Atakumosa West,NA
Measles 2 Dose Coverage (Annualized),2021,31.3,Osun,Ayedaade,NA
Measles 2 Dose Coverage (Annualized),2021,15.8,Osun,Ayedire,NA
Measles 2 Dose Coverage (Annualized),2021,11.1,Osun,Boluwaduro,NA
Measles 2 Dose Coverage (Annualized),2021,11.8,Osun,Boripe,NA
Measles 2 Dose Coverage (Annualized),2021,20.1,Osun,Ede North,NA
Measles 2 Dose Coverage (Annualized),2021,27.7,Osun,Ede South,NA
Measles 2 Dose Coverage (Annualized),2021,22.6,Osun,Egbedore,NA
Measles 2 Dose Coverage (Annualized),2021,11,Osun,Ejigbo,NA
Measles 2 Dose Coverage (Annualized),2021,22.7,Osun,Ife Central,NA
Measles 2 Dose Coverage (Annualized),2021,18,Osun,Ife East,NA
Measles 2 Dose Coverage (Annualized),2021,56.4,Osun,Ife North,NA
Measles 2 Dose Coverage (Annualized),2021,21.9,Osun,Ife South,NA
Measles 2 Dose Coverage (Annualized),2021,26.8,Osun,Ifedayo,NA
Measles 2 Dose Coverage (Annualized),2021,20,Osun,Ifelodun,NA
Measles 2 Dose Coverage (Annualized),2021,14.5,Osun,Ila,NA
Measles 2 Dose Coverage (Annualized),2021,11.9,Osun,Ilesa East,NA
Measles 2 Dose Coverage (Annualized),2021,20.3,Osun,Ilesa West,NA
Measles 2 Dose Coverage (Annualized),2021,18.2,Osun,Irepodun,NA
Measles 2 Dose Coverage (Annualized),2021,15.4,Osun,Irewole,NA
Measles 2 Dose Coverage (Annualized),2021,17.1,Osun,Isokan,NA
Measles 2 Dose Coverage (Annualized),2021,31.1,Osun,Iwo,NA
Measles 2 Dose Coverage (Annualized),2021,23.7,Osun,Obokun,NA
Measles 2 Dose Coverage (Annualized),2021,9.2,Osun,Odo Otin,NA
Measles 2 Dose Coverage (Annualized),2021,9.5,Osun,Ola-Oluwa,NA
Measles 2 Dose Coverage (Annualized),2021,26.8,Osun,Olorunda,NA
Measles 2 Dose Coverage (Annualized),2021,8.7,Osun,Oriade,NA
Measles 2 Dose Coverage (Annualized),2021,18.8,Osun,Orolu,NA
Measles 2 Dose Coverage (Annualized),2021,27.9,Osun,Osogbo,NA
Measles 2 Dose Coverage (Annualized),2021,56.6,Oyo,Afijio,NA
Measles 2 Dose Coverage (Annualized),2021,90.1,Oyo,Akinyele,NA
Measles 2 Dose Coverage (Annualized),2021,16.6,Oyo,Atiba,NA
Measles 2 Dose Coverage (Annualized),2021,30.5,Oyo,Atisbo,NA
Measles 2 Dose Coverage (Annualized),2021,44.8,Oyo,Egbeda,NA
Measles 2 Dose Coverage (Annualized),2021,21.4,Oyo,Ibadan North East,NA
Measles 2 Dose Coverage (Annualized),2021,17.8,Oyo,Ibadan North,NA
Measles 2 Dose Coverage (Annualized),2021,29.2,Oyo,Ibadan North West,NA
Measles 2 Dose Coverage (Annualized),2021,35.7,Oyo,Ibadan South East,NA
Measles 2 Dose Coverage (Annualized),2021,41.6,Oyo,Ibadan South West,NA
Measles 2 Dose Coverage (Annualized),2021,12.5,Oyo,Ibarapa Central,NA
Measles 2 Dose Coverage (Annualized),2021,18.8,Oyo,Ibarapa East,NA
Measles 2 Dose Coverage (Annualized),2021,9.1,Oyo,Ibarapa North,NA
Measles 2 Dose Coverage (Annualized),2021,35.2,Oyo,Ido,NA
Measles 2 Dose Coverage (Annualized),2021,41.5,Oyo,Irepo,NA
Measles 2 Dose Coverage (Annualized),2021,20.5,Oyo,Iseyin,NA
Measles 2 Dose Coverage (Annualized),2021,13.5,Oyo,Itesiwaju,NA
Measles 2 Dose Coverage (Annualized),2021,44.7,Oyo,Iwajowa,NA
Measles 2 Dose Coverage (Annualized),2021,10.1,Oyo,Kajola,NA
Measles 2 Dose Coverage (Annualized),2021,29.5,Oyo,Lagelu,NA
Measles 2 Dose Coverage (Annualized),2021,59.9,Oyo,Ogbomosho North,NA
Measles 2 Dose Coverage (Annualized),2021,19.3,Oyo,Ogbomosho South,NA
Measles 2 Dose Coverage (Annualized),2021,45.9,Oyo,Ogo Oluwa,NA
Measles 2 Dose Coverage (Annualized),2021,29.1,Oyo,Olorunsogo,NA
Measles 2 Dose Coverage (Annualized),2021,31.6,Oyo,Oluyole,NA
Measles 2 Dose Coverage (Annualized),2021,23.2,Oyo,Ona Ara,NA
Measles 2 Dose Coverage (Annualized),2021,71,Oyo,Orelope,NA
Measles 2 Dose Coverage (Annualized),2021,25.5,Oyo,Ori Ire,NA
Measles 2 Dose Coverage (Annualized),2021,43.4,Oyo,Oyo East,NA
Measles 2 Dose Coverage (Annualized),2021,26.5,Oyo,Oyo West,NA
Measles 2 Dose Coverage (Annualized),2021,20.9,Oyo,Saki East,NA
Measles 2 Dose Coverage (Annualized),2021,18,Oyo,Saki West,NA
Measles 2 Dose Coverage (Annualized),2021,18.6,Oyo,Surulere,NA
Measles 2 Dose Coverage (Annualized),2021,13.9,Plateau,Barkin Ladi,NA
Measles 2 Dose Coverage (Annualized),2021,13.5,Plateau,Bassa,NA
Measles 2 Dose Coverage (Annualized),2021,13.6,Plateau,Bokkos,NA
Measles 2 Dose Coverage (Annualized),2021,18.2,Plateau,Jos East,NA
Measles 2 Dose Coverage (Annualized),2021,19.1,Plateau,Jos North,NA
Measles 2 Dose Coverage (Annualized),2021,20.6,Plateau,Jos South,NA
Measles 2 Dose Coverage (Annualized),2021,22.2,Plateau,Kanam,NA
Measles 2 Dose Coverage (Annualized),2021,10.4,Plateau,Kanke,NA
Measles 2 Dose Coverage (Annualized),2021,9.1,Plateau,Langtang North,NA
Measles 2 Dose Coverage (Annualized),2021,10.2,Plateau,Langtang South,NA
Measles 2 Dose Coverage (Annualized),2021,10.4,Plateau,Mangu,NA
Measles 2 Dose Coverage (Annualized),2021,8.4,Plateau,Mikang,NA
Measles 2 Dose Coverage (Annualized),2021,9.6,Plateau,Pankshin,NA
Measles 2 Dose Coverage (Annualized),2021,5.8,Plateau,Qua'an Pan,NA
Measles 2 Dose Coverage (Annualized),2021,15.1,Plateau,Riyom,NA
Measles 2 Dose Coverage (Annualized),2021,7.5,Plateau,Shendam,NA
Measles 2 Dose Coverage (Annualized),2021,11.8,Plateau,Wase,NA
Measles 2 Dose Coverage (Annualized),2021,29.2,Rivers,Abua/Odual,NA
Measles 2 Dose Coverage (Annualized),2021,41.9,Rivers,Ahoada East,NA
Measles 2 Dose Coverage (Annualized),2021,20.8,Rivers,Ahoada West,NA
Measles 2 Dose Coverage (Annualized),2021,21.9,Rivers,Akuku Toru,NA
Measles 2 Dose Coverage (Annualized),2021,7.7,Rivers,Andoni,NA
Measles 2 Dose Coverage (Annualized),2021,41.1,Rivers,Asari-Toru,NA
Measles 2 Dose Coverage (Annualized),2021,18.1,Rivers,Bonny,NA
Measles 2 Dose Coverage (Annualized),2021,17.1,Rivers,Degema,NA
Measles 2 Dose Coverage (Annualized),2021,24.5,Rivers,Eleme,NA
Measles 2 Dose Coverage (Annualized),2021,17.5,Rivers,Emohua,NA
Measles 2 Dose Coverage (Annualized),2021,16.9,Rivers,Etche,NA
Measles 2 Dose Coverage (Annualized),2021,32.3,Rivers,Gokana,NA
Measles 2 Dose Coverage (Annualized),2021,35.6,Rivers,Ikwerre,NA
Measles 2 Dose Coverage (Annualized),2021,13.3,Rivers,Khana,NA
Measles 2 Dose Coverage (Annualized),2021,55.1,Rivers,Obio/Akpor,NA
Measles 2 Dose Coverage (Annualized),2021,16.4,Rivers,Ogba/Egbema/Ndoni,NA
Measles 2 Dose Coverage (Annualized),2021,39.5,Rivers,Ogu/Bolo,NA
Measles 2 Dose Coverage (Annualized),2021,29.6,Rivers,Okrika,NA
Measles 2 Dose Coverage (Annualized),2021,19.3,Rivers,Omumma,NA
Measles 2 Dose Coverage (Annualized),2021,42.3,Rivers,Opobo/Nkoro,NA
Measles 2 Dose Coverage (Annualized),2021,38.8,Rivers,Oyigbo,NA
Measles 2 Dose Coverage (Annualized),2021,28.9,Rivers,Port-Harcourt,NA
Measles 2 Dose Coverage (Annualized),2021,22.1,Rivers,Tai,NA
Measles 2 Dose Coverage (Annualized),2021,5,Sokoto,Binji,NA
Measles 2 Dose Coverage (Annualized),2021,6.2,Sokoto,Bodinga,NA
Measles 2 Dose Coverage (Annualized),2021,10.2,Sokoto,Dange-Shuni,NA
Measles 2 Dose Coverage (Annualized),2021,6.3,Sokoto,Gada,NA
Measles 2 Dose Coverage (Annualized),2021,6,Sokoto,Goronyo,NA
Measles 2 Dose Coverage (Annualized),2021,9.5,Sokoto,Gudu,NA
Measles 2 Dose Coverage (Annualized),2021,24.6,Sokoto,Gwadabawa,NA
Measles 2 Dose Coverage (Annualized),2021,13.5,Sokoto,Illela,NA
Measles 2 Dose Coverage (Annualized),2021,17,Sokoto,Isa,NA
Measles 2 Dose Coverage (Annualized),2021,21.2,Sokoto,Kebbe,NA
Measles 2 Dose Coverage (Annualized),2021,5.8,Sokoto,Kware,NA
Measles 2 Dose Coverage (Annualized),2021,32.6,Sokoto,Rabah,NA
Measles 2 Dose Coverage (Annualized),2021,20.6,Sokoto,Sabon Birni,NA
Measles 2 Dose Coverage (Annualized),2021,5.4,Sokoto,Shagari,NA
Measles 2 Dose Coverage (Annualized),2021,7.4,Sokoto,Silame,NA
Measles 2 Dose Coverage (Annualized),2021,14.9,Sokoto,Sokoto North,NA
Measles 2 Dose Coverage (Annualized),2021,11.5,Sokoto,Sokoto South,NA
Measles 2 Dose Coverage (Annualized),2021,13,Sokoto,Tambuwal,NA
Measles 2 Dose Coverage (Annualized),2021,24.4,Sokoto,Tangaza,NA
Measles 2 Dose Coverage (Annualized),2021,5.4,Sokoto,Tureta,NA
Measles 2 Dose Coverage (Annualized),2021,20.2,Sokoto,Wamako,NA
Measles 2 Dose Coverage (Annualized),2021,15.1,Sokoto,Wurno,NA
Measles 2 Dose Coverage (Annualized),2021,37.4,Sokoto,Yabo,NA
Measles 2 Dose Coverage (Annualized),2021,21.7,Taraba,Ardo-Kola,NA
Measles 2 Dose Coverage (Annualized),2021,16.6,Taraba,Bali,NA
Measles 2 Dose Coverage (Annualized),2021,12,Taraba,Donga,NA
Measles 2 Dose Coverage (Annualized),2021,12.6,Taraba,Gashaka,NA
Measles 2 Dose Coverage (Annualized),2021,12.1,Taraba,Gassol,NA
Measles 2 Dose Coverage (Annualized),2021,34.4,Taraba,Ibi,NA
Measles 2 Dose Coverage (Annualized),2021,16.1,Taraba,Jalingo,NA
Measles 2 Dose Coverage (Annualized),2021,5.4,Taraba,Karim-Lamido,NA
Measles 2 Dose Coverage (Annualized),2021,6.6,Taraba,Kurmi,NA
Measles 2 Dose Coverage (Annualized),2021,16.7,Taraba,Lau,NA
Measles 2 Dose Coverage (Annualized),2021,35.3,Taraba,Sardauna,NA
Measles 2 Dose Coverage (Annualized),2021,11.8,Taraba,Takum,NA
Measles 2 Dose Coverage (Annualized),2021,10.3,Taraba,Ussa,NA
Measles 2 Dose Coverage (Annualized),2021,22.8,Taraba,Wukari,NA
Measles 2 Dose Coverage (Annualized),2021,28.5,Taraba,Yorro,NA
Measles 2 Dose Coverage (Annualized),2021,22.4,Taraba,Zing,NA
Measles 2 Dose Coverage (Annualized),2021,25.4,Yobe,Bade,NA
Measles 2 Dose Coverage (Annualized),2021,40.1,Yobe,Busari,NA
Measles 2 Dose Coverage (Annualized),2021,20.4,Yobe,Damaturu,NA
Measles 2 Dose Coverage (Annualized),2021,30.4,Yobe,Fika,NA
Measles 2 Dose Coverage (Annualized),2021,18.6,Yobe,Fune,NA
Measles 2 Dose Coverage (Annualized),2021,40.4,Yobe,Geidam,NA
Measles 2 Dose Coverage (Annualized),2021,24.8,Yobe,Gujba,NA
Measles 2 Dose Coverage (Annualized),2021,32.7,Yobe,Gulani,NA
Measles 2 Dose Coverage (Annualized),2021,41.7,Yobe,Jakusko,NA
Measles 2 Dose Coverage (Annualized),2021,45.4,Yobe,Karasuwa,NA
Measles 2 Dose Coverage (Annualized),2021,24.2,Yobe,Machina,NA
Measles 2 Dose Coverage (Annualized),2021,21.9,Yobe,Nangere,NA
Measles 2 Dose Coverage (Annualized),2021,24.4,Yobe,Nguru,NA
Measles 2 Dose Coverage (Annualized),2021,48.1,Yobe,Potiskum,NA
Measles 2 Dose Coverage (Annualized),2021,27.2,Yobe,Tarmuwa,NA
Measles 2 Dose Coverage (Annualized),2021,14,Yobe,Yunusari,NA
Measles 2 Dose Coverage (Annualized),2021,37.9,Yobe,Yusufari,NA
Measles 2 Dose Coverage (Annualized),2021,32.7,Zamfara,Anka,NA
Measles 2 Dose Coverage (Annualized),2021,7.6,Zamfara,Bakura,NA
Measles 2 Dose Coverage (Annualized),2021,21.7,Zamfara,Birnin Magaji,NA
Measles 2 Dose Coverage (Annualized),2021,14.7,Zamfara,Bukkuyum,NA
Measles 2 Dose Coverage (Annualized),2021,3.8,Zamfara,Bungudu,NA
Measles 2 Dose Coverage (Annualized),2021,14.8,Zamfara,Gummi,NA
Measles 2 Dose Coverage (Annualized),2021,16.1,Zamfara,Gusau,NA
Measles 2 Dose Coverage (Annualized),2021,13.2,Zamfara,Kaura Namoda,NA
Measles 2 Dose Coverage (Annualized),2021,16.7,Zamfara,Maradun,NA
Measles 2 Dose Coverage (Annualized),2021,12.9,Zamfara,Maru,NA
Measles 2 Dose Coverage (Annualized),2021,21.3,Zamfara,Shinkafi,NA
Measles 2 Dose Coverage (Annualized),2021,25.8,Zamfara,Talata Mafara,NA
Measles 2 Dose Coverage (Annualized),2021,24,Zamfara,Tsafe,NA
Measles 2 Dose Coverage (Annualized),2021,14.9,Zamfara,Zurmi,NA
Measles 2 Dose Coverage (Annualized),2022,22.4,Abia,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,39.2,Adamawa,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,33.4,Akwa-Ibom,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,24,Anambra,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,33.1,Bauchi,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,33.1,Benue,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,28.1,Borno,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,18.4,Bayelsa,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,44.3,Cross River,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,35.2,Delta,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,24.6,Ebonyi,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,25.7,Edo,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,30.4,Ekiti,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,27.6,Enugu,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,144.7,Federal Capital Territory,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,62.7,Gombe,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,21.6,Imo,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,39.5,Jigawa,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,30.7,Kaduna,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,35.3,Kebbi,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,30.9,Kano,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,20.2,Kogi,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,35.9,Katsina,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,36.9,Kwara,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,52.6,Lagos,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,44.2,Nasarawa,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,34.8,Federal Government,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,30.2,Niger,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,29.4,Ogun,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,62.4,Ondo,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,22.8,Osun,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,35.1,Oyo,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,22.7,Plateau,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,38,Rivers,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,18.4,Sokoto,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,26.9,Taraba,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,34.9,Yobe,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,35.4,Zamfara,State level data,NA
Measles 2 Dose Coverage (Annualized),2022,39.1,Abia,Aba North,NA
Measles 2 Dose Coverage (Annualized),2022,19.6,Abia,Aba South,NA
Measles 2 Dose Coverage (Annualized),2022,22.2,Abia,Arochukwu,NA
Measles 2 Dose Coverage (Annualized),2022,15.9,Abia,Bende,NA
Measles 2 Dose Coverage (Annualized),2022,18,Abia,Ikwuano,NA
Measles 2 Dose Coverage (Annualized),2022,19.6,Abia,Isiala-Ngwa North,NA
Measles 2 Dose Coverage (Annualized),2022,24.6,Abia,Isiala-Ngwa South,NA
Measles 2 Dose Coverage (Annualized),2022,16.7,Abia,Isuikwuato,NA
Measles 2 Dose Coverage (Annualized),2022,15.8,Abia,Obi Nwga,NA
Measles 2 Dose Coverage (Annualized),2022,19.4,Abia,Ohafia,NA
Measles 2 Dose Coverage (Annualized),2022,23,Abia,Osisioma Ngwa,NA
Measles 2 Dose Coverage (Annualized),2022,25.7,Abia,Ugwunagbo,NA
Measles 2 Dose Coverage (Annualized),2022,33.5,Abia,Ukwa East,NA
Measles 2 Dose Coverage (Annualized),2022,15.9,Abia,Ukwa West,NA
Measles 2 Dose Coverage (Annualized),2022,38.7,Abia,Umuahia North,NA
Measles 2 Dose Coverage (Annualized),2022,28.1,Abia,Umuahia South,NA
Measles 2 Dose Coverage (Annualized),2022,17.6,Abia,Umunneochi,NA
Measles 2 Dose Coverage (Annualized),2022,54.6,Adamawa,Demsa,NA
Measles 2 Dose Coverage (Annualized),2022,32.8,Adamawa,Fufore,NA
Measles 2 Dose Coverage (Annualized),2022,28.2,Adamawa,Ganye,NA
Measles 2 Dose Coverage (Annualized),2022,27.7,Adamawa,Girei,NA
Measles 2 Dose Coverage (Annualized),2022,27.2,Adamawa,Gombi,NA
Measles 2 Dose Coverage (Annualized),2022,3.6,Adamawa,Guyuk,NA
Measles 2 Dose Coverage (Annualized),2022,102.2,Adamawa,Hong,NA
Measles 2 Dose Coverage (Annualized),2022,44.2,Adamawa,Jada,NA
Measles 2 Dose Coverage (Annualized),2022,42.2,Adamawa,Lamurde,NA
Measles 2 Dose Coverage (Annualized),2022,27,Adamawa,Madagali,NA
Measles 2 Dose Coverage (Annualized),2022,47.7,Adamawa,Maiha,NA
Measles 2 Dose Coverage (Annualized),2022,40.9,Adamawa,Mayo-Belwa,NA
Measles 2 Dose Coverage (Annualized),2022,36.7,Adamawa,Michika,NA
Measles 2 Dose Coverage (Annualized),2022,32.6,Adamawa,Mubi North,NA
Measles 2 Dose Coverage (Annualized),2022,41.1,Adamawa,Mubi South,NA
Measles 2 Dose Coverage (Annualized),2022,40.6,Adamawa,Numan,NA
Measles 2 Dose Coverage (Annualized),2022,37.1,Adamawa,Shelleng,NA
Measles 2 Dose Coverage (Annualized),2022,32.2,Adamawa,Song,NA
Measles 2 Dose Coverage (Annualized),2022,45.6,Adamawa,Toungo,NA
Measles 2 Dose Coverage (Annualized),2022,48.2,Adamawa,Yola North,NA
Measles 2 Dose Coverage (Annualized),2022,35,Adamawa,Yola South,NA
Measles 2 Dose Coverage (Annualized),2022,20.7,Akwa-Ibom,Abak,NA
Measles 2 Dose Coverage (Annualized),2022,56.2,Akwa-Ibom,Eastern Obolo,NA
Measles 2 Dose Coverage (Annualized),2022,28.1,Akwa-Ibom,Eket,NA
Measles 2 Dose Coverage (Annualized),2022,16.9,Akwa-Ibom,Esit Eket,NA
Measles 2 Dose Coverage (Annualized),2022,47.6,Akwa-Ibom,Essien Udim,NA
Measles 2 Dose Coverage (Annualized),2022,19.6,Akwa-Ibom,Etim Ekpo,NA
Measles 2 Dose Coverage (Annualized),2022,38.9,Akwa-Ibom,Etinan,NA
Measles 2 Dose Coverage (Annualized),2022,20.2,Akwa-Ibom,Ibeno,NA
Measles 2 Dose Coverage (Annualized),2022,31.6,Akwa-Ibom,Ibesikpo Asutan,NA
Measles 2 Dose Coverage (Annualized),2022,13.4,Akwa-Ibom,Ibiono Ibom,NA
Measles 2 Dose Coverage (Annualized),2022,24,Akwa-Ibom,Ika,NA
Measles 2 Dose Coverage (Annualized),2022,25.3,Akwa-Ibom,Ikono,NA
Measles 2 Dose Coverage (Annualized),2022,23.7,Akwa-Ibom,Ikot Abasi,NA
Measles 2 Dose Coverage (Annualized),2022,29.8,Akwa-Ibom,Ikot Ekpene,NA
Measles 2 Dose Coverage (Annualized),2022,15.8,Akwa-Ibom,Ini,NA
Measles 2 Dose Coverage (Annualized),2022,27.8,Akwa-Ibom,Itu,NA
Measles 2 Dose Coverage (Annualized),2022,25.9,Akwa-Ibom,Mbo,NA
Measles 2 Dose Coverage (Annualized),2022,43.7,Akwa-Ibom,Mkpat Enin,NA
Measles 2 Dose Coverage (Annualized),2022,28.2,Akwa-Ibom,Nsit Atai,NA
Measles 2 Dose Coverage (Annualized),2022,76.6,Akwa-Ibom,Nsit Ibom,NA
Measles 2 Dose Coverage (Annualized),2022,6.7,Akwa-Ibom,Nsit Ubium,NA
Measles 2 Dose Coverage (Annualized),2022,39.4,Akwa-Ibom,Obot Akara,NA
Measles 2 Dose Coverage (Annualized),2022,18.1,Akwa-Ibom,Okobo,NA
Measles 2 Dose Coverage (Annualized),2022,29.8,Akwa-Ibom,Onna,NA
Measles 2 Dose Coverage (Annualized),2022,86.9,Akwa-Ibom,Oron,NA
Measles 2 Dose Coverage (Annualized),2022,79.3,Akwa-Ibom,Oruk Anam,NA
Measles 2 Dose Coverage (Annualized),2022,8.6,Akwa-Ibom,Udung Uko,NA
Measles 2 Dose Coverage (Annualized),2022,11.9,Akwa-Ibom,Ukanafun,NA
Measles 2 Dose Coverage (Annualized),2022,63,Akwa-Ibom,Uruan,NA
Measles 2 Dose Coverage (Annualized),2022,32.3,Akwa-Ibom,Urue-Offong/Oruko,NA
Measles 2 Dose Coverage (Annualized),2022,27.7,Akwa-Ibom,Uyo,NA
Measles 2 Dose Coverage (Annualized),2022,15.3,Anambra,Aguata,NA
Measles 2 Dose Coverage (Annualized),2022,26.6,Anambra,Anambra East,NA
Measles 2 Dose Coverage (Annualized),2022,30,Anambra,Anambra West,NA
Measles 2 Dose Coverage (Annualized),2022,24.5,Anambra,Anaocha,NA
Measles 2 Dose Coverage (Annualized),2022,33.9,Anambra,Awka North,NA
Measles 2 Dose Coverage (Annualized),2022,49.9,Anambra,Awka South,NA
Measles 2 Dose Coverage (Annualized),2022,7.8,Anambra,Ayamelum,NA
Measles 2 Dose Coverage (Annualized),2022,25.9,Anambra,Dunukofia,NA
Measles 2 Dose Coverage (Annualized),2022,24.7,Anambra,Ekwusigo,NA
Measles 2 Dose Coverage (Annualized),2022,13.5,Anambra,Idemili North,NA
Measles 2 Dose Coverage (Annualized),2022,20.9,Anambra,Idemili South,NA
Measles 2 Dose Coverage (Annualized),2022,18.3,Anambra,Ihiala,NA
Measles 2 Dose Coverage (Annualized),2022,16.2,Anambra,Njikoka,NA
Measles 2 Dose Coverage (Annualized),2022,44.2,Anambra,Nnewi North,NA
Measles 2 Dose Coverage (Annualized),2022,27.9,Anambra,Nnewi South,NA
Measles 2 Dose Coverage (Annualized),2022,39.6,Anambra,Ogbaru,NA
Measles 2 Dose Coverage (Annualized),2022,13.4,Anambra,Onitsha North,NA
Measles 2 Dose Coverage (Annualized),2022,48.2,Anambra,Onitsha South,NA
Measles 2 Dose Coverage (Annualized),2022,13,Anambra,Orumba North,NA
Measles 2 Dose Coverage (Annualized),2022,10.8,Anambra,Orumba South,NA
Measles 2 Dose Coverage (Annualized),2022,30.7,Anambra,Oyi,NA
Measles 2 Dose Coverage (Annualized),2022,23.4,Bauchi,Alkaleri,NA
Measles 2 Dose Coverage (Annualized),2022,40.9,Bauchi,Bauchi,NA
Measles 2 Dose Coverage (Annualized),2022,39.5,Bauchi,Bogoro,NA
Measles 2 Dose Coverage (Annualized),2022,26.5,Bauchi,Dambam,NA
Measles 2 Dose Coverage (Annualized),2022,33.1,Bauchi,Darazo,NA
Measles 2 Dose Coverage (Annualized),2022,43.2,Bauchi,Dass,NA
Measles 2 Dose Coverage (Annualized),2022,35.7,Bauchi,Gamawa,NA
Measles 2 Dose Coverage (Annualized),2022,41.8,Bauchi,Ganjuwa,NA
Measles 2 Dose Coverage (Annualized),2022,29.1,Bauchi,Giade,NA
Measles 2 Dose Coverage (Annualized),2022,25.5,Bauchi,Itas/Gadau,NA
Measles 2 Dose Coverage (Annualized),2022,30,Bauchi,Jama'are,NA
Measles 2 Dose Coverage (Annualized),2022,23.2,Bauchi,Katagum,NA
Measles 2 Dose Coverage (Annualized),2022,18.9,Bauchi,Kirfi,NA
