Indicator,Year,Values,State,LGA,Months
Penta 1 Coverage,2020,86.1,Kwara,Irepodun,NA
Penta 1 Coverage,2020,100.1,Kwara,Isin,NA
Penta 1 Coverage,2020,92.1,Kwara,Kaiama,NA
Penta 1 Coverage,2020,65.1,Kwara,Moro,NA
Penta 1 Coverage,2020,65.9,Kwara,Offa,NA
Penta 1 Coverage,2020,55.5,Kwara,Oke-Ero,NA
Penta 1 Coverage,2020,86.2,Kwara,Oyun,NA
Penta 1 Coverage,2020,91.2,Kwara,Pategi,NA
Penta 1 Coverage,2020,70.7,Lagos,Agege,NA
Penta 1 Coverage,2020,100.2,Lagos,Ajeromi/Ifelodun,NA
Penta 1 Coverage,2020,56.4,Lagos,Alimosho,NA
Penta 1 Coverage,2020,52.5,Lagos,Amuwo Odofin,NA
Penta 1 Coverage,2020,66.5,Lagos,Apapa,NA
Penta 1 Coverage,2020,90.1,Lagos,Badagry,NA
Penta 1 Coverage,2020,85.7,Lagos,Epe,NA
Penta 1 Coverage,2020,74,Lagos,Eti-Osa,NA
Penta 1 Coverage,2020,117.5,Lagos,Ibeju/Lekki,NA
Penta 1 Coverage,2020,66.7,Lagos,Ifako/Ijaye,NA
Penta 1 Coverage,2020,83.4,Lagos,Ikeja,NA
Penta 1 Coverage,2020,83.4,Lagos,Ikorodu,NA
Penta 1 Coverage,2020,48.9,Lagos,Kosofe,NA
Penta 1 Coverage,2020,52.9,Lagos,Lagos Island,NA
Penta 1 Coverage,2020,59.3,Lagos,Lagos Mainland,NA
Penta 1 Coverage,2020,81.9,Lagos,Mushin,NA
Penta 1 Coverage,2020,63.7,Lagos,Ojo,NA
Penta 1 Coverage,2020,76.2,Lagos,Oshodi/Isolo,NA
Penta 1 Coverage,2020,68.3,Lagos,Shomolu,NA
Penta 1 Coverage,2020,53.1,Lagos,Surulere,NA
Penta 1 Coverage,2020,64.1,Nasarawa,Akwanga,NA
Penta 1 Coverage,2020,107.8,Nasarawa,Awe,NA
Penta 1 Coverage,2020,86.3,Nasarawa,Doma,NA
Penta 1 Coverage,2020,132.6,Nasarawa,Karu,NA
Penta 1 Coverage,2020,68,Nasarawa,Keana,NA
Penta 1 Coverage,2020,143.2,Nasarawa,Keffi,NA
Penta 1 Coverage,2020,85.6,Nasarawa,Kokona,NA
Penta 1 Coverage,2020,106.3,Nasarawa,Lafia,NA
Penta 1 Coverage,2020,96.5,Nasarawa,Nasarawa Eggon,NA
Penta 1 Coverage,2020,100.2,Nasarawa,Nasarawa,NA
Penta 1 Coverage,2020,104.9,Nasarawa,Obi,NA
Penta 1 Coverage,2020,62.4,Nasarawa,Toto,NA
Penta 1 Coverage,2020,71.5,Nasarawa,Wamba,NA
Penta 1 Coverage,2020,132.3,Niger,Agaie,NA
Penta 1 Coverage,2020,129.8,Niger,Agwara,NA
Penta 1 Coverage,2020,61.1,Niger,Bida,NA
Penta 1 Coverage,2020,133.4,Niger,Borgu,NA
Penta 1 Coverage,2020,98,Niger,Bosso,NA
Penta 1 Coverage,2020,105.1,Niger,Chanchaga,NA
Penta 1 Coverage,2020,98.8,Niger,Edati,NA
Penta 1 Coverage,2020,78.9,Niger,Gbako,NA
Penta 1 Coverage,2020,93,Niger,Gurara,NA
Penta 1 Coverage,2020,96.8,Niger,Katcha,NA
Penta 1 Coverage,2020,87.8,Niger,Kontagora,NA
Penta 1 Coverage,2020,135.7,Niger,Lapai,NA
Penta 1 Coverage,2020,97.7,Niger,Lavun,NA
Penta 1 Coverage,2020,83.6,Niger,Magama,NA
Penta 1 Coverage,2020,67.1,Niger,Mariga,NA
Penta 1 Coverage,2020,59.4,Niger,Mashegu,NA
Penta 1 Coverage,2020,110.8,Niger,Mokwa,NA
Penta 1 Coverage,2020,96.7,Niger,Muya,NA
Penta 1 Coverage,2020,88.3,Niger,Paikoro,NA
Penta 1 Coverage,2020,68.5,Niger,Rafi,NA
Penta 1 Coverage,2020,72.9,Niger,Rijau,NA
Penta 1 Coverage,2020,82.3,Niger,Shiroro,NA
Penta 1 Coverage,2020,71.9,Niger,Suleja,NA
Penta 1 Coverage,2020,86.8,Niger,Tafa,NA
Penta 1 Coverage,2020,71.3,Niger,Wushishi,NA
Penta 1 Coverage,2020,78.4,Ogun,Abeokuta North,NA
Penta 1 Coverage,2020,85.5,Ogun,Abeokuta South,NA
Penta 1 Coverage,2020,88.1,Ogun,Ado Odo/Ota,NA
Penta 1 Coverage,2020,116.3,Ogun,Ewekoro,NA
Penta 1 Coverage,2020,75,Ogun,Ifo,NA
Penta 1 Coverage,2020,96.7,Ogun,Ijebu East,NA
Penta 1 Coverage,2020,98.7,Ogun,Ijebu North East,NA
Penta 1 Coverage,2020,74.4,Ogun,Ijebu North,NA
Penta 1 Coverage,2020,127.4,Ogun,Ijebu Ode,NA
Penta 1 Coverage,2020,108.1,Ogun,Ikenne,NA
Penta 1 Coverage,2020,99.7,Ogun,Imeko Afon,NA
Penta 1 Coverage,2020,87.1,Ogun,Ipokia,NA
Penta 1 Coverage,2020,81.4,Ogun,Obafemi Owode,NA
Penta 1 Coverage,2020,94.3,Ogun,Odeda,NA
Penta 1 Coverage,2020,104.8,Ogun,Odogbolu,NA
Penta 1 Coverage,2020,100.9,Ogun,Ogun Waterside,NA
Penta 1 Coverage,2020,98.4,Ogun,Remo North,NA
Penta 1 Coverage,2020,89.2,Ogun,Sagamu,NA
Penta 1 Coverage,2020,62.1,Ogun,Yewa North,NA
Penta 1 Coverage,2020,83.2,Ogun,Yewa South,NA
Penta 1 Coverage,2020,61,Ondo,Akoko North East,NA
Penta 1 Coverage,2020,49.8,Ondo,Akoko North West,NA
Penta 1 Coverage,2020,46.6,Ondo,Akoko South East,NA
Penta 1 Coverage,2020,40.7,Ondo,Akoko South West,NA
Penta 1 Coverage,2020,122.4,Ondo,Akure North,NA
Penta 1 Coverage,2020,69.4,Ondo,Akure South,NA
Penta 1 Coverage,2020,98.2,Ondo,Ese Odo,NA
Penta 1 Coverage,2020,94.2,Ondo,Idanre,NA
Penta 1 Coverage,2020,19.4,Ondo,Ifedore,NA
Penta 1 Coverage,2020,100.7,Ondo,Ilaje,NA
Penta 1 Coverage,2020,92.3,Ondo,Ile-Oluji/Okeigbo,NA
Penta 1 Coverage,2020,91.2,Ondo,Irele,NA
Penta 1 Coverage,2020,181.7,Ondo,Odigbo,NA
Penta 1 Coverage,2020,103.9,Ondo,Okitipupa,NA
Penta 1 Coverage,2020,86.8,Ondo,Ondo East,NA
Penta 1 Coverage,2020,85.4,Ondo,Ondo West,NA
Penta 1 Coverage,2020,43.5,Ondo,Ose,NA
Penta 1 Coverage,2020,64.3,Ondo,Owo,NA
Penta 1 Coverage,2020,46.7,Osun,Atakumosa East,NA
Penta 1 Coverage,2020,75.6,Osun,Atakumosa West,NA
Penta 1 Coverage,2020,93.2,Osun,Ayedaade,NA
Penta 1 Coverage,2020,60.8,Osun,Ayedire,NA
Penta 1 Coverage,2020,45.2,Osun,Boluwaduro,NA
Penta 1 Coverage,2020,62.7,Osun,Boripe,NA
Penta 1 Coverage,2020,41.8,Osun,Ede North,NA
Penta 1 Coverage,2020,65.5,Osun,Ede South,NA
Penta 1 Coverage,2020,73.9,Osun,Egbedore,NA
Penta 1 Coverage,2020,52.7,Osun,Ejigbo,NA
Penta 1 Coverage,2020,62.2,Osun,Ife Central,NA
Penta 1 Coverage,2020,60,Osun,Ife East,NA
Penta 1 Coverage,2020,75.1,Osun,Ife North,NA
Penta 1 Coverage,2020,56.4,Osun,Ife South,NA
Penta 1 Coverage,2020,66.4,Osun,Ifedayo,NA
Penta 1 Coverage,2020,73.1,Osun,Ifelodun,NA
Penta 1 Coverage,2020,58.4,Osun,Ila,NA
Penta 1 Coverage,2020,40.8,Osun,Ilesa East,NA
Penta 1 Coverage,2020,60.1,Osun,Ilesa West,NA
Penta 1 Coverage,2020,58.4,Osun,Irepodun,NA
Penta 1 Coverage,2020,62.6,Osun,Irewole,NA
Penta 1 Coverage,2020,44.5,Osun,Isokan,NA
Penta 1 Coverage,2020,56.1,Osun,Iwo,NA
Penta 1 Coverage,2020,58.2,Osun,Obokun,NA
Penta 1 Coverage,2020,62.4,Osun,Odo Otin,NA
Penta 1 Coverage,2020,29.4,Osun,Ola-Oluwa,NA
Penta 1 Coverage,2020,54,Osun,Olorunda,NA
Penta 1 Coverage,2020,27.1,Osun,Oriade,NA
Penta 1 Coverage,2020,67.6,Osun,Orolu,NA
Penta 1 Coverage,2020,58.8,Osun,Osogbo,NA
Penta 1 Coverage,2020,87.4,Oyo,Afijio,NA
Penta 1 Coverage,2020,85.4,Oyo,Akinyele,NA
Penta 1 Coverage,2020,71.7,Oyo,Atiba,NA
Penta 1 Coverage,2020,75.7,Oyo,Atisbo,NA
Penta 1 Coverage,2020,102.5,Oyo,Egbeda,NA
Penta 1 Coverage,2020,108.2,Oyo,Ibadan North East,NA
Penta 1 Coverage,2020,50.4,Oyo,Ibadan North,NA
Penta 1 Coverage,2020,87.7,Oyo,Ibadan North West,NA
Penta 1 Coverage,2020,73.4,Oyo,Ibadan South East,NA
Penta 1 Coverage,2020,81.1,Oyo,Ibadan South West,NA
Penta 1 Coverage,2020,57.2,Oyo,Ibarapa Central,NA
Penta 1 Coverage,2020,76.8,Oyo,Ibarapa East,NA
Penta 1 Coverage,2020,60.5,Oyo,Ibarapa North,NA
Penta 1 Coverage,2020,83.6,Oyo,Ido,NA
Penta 1 Coverage,2020,95.2,Oyo,Irepo,NA
Penta 1 Coverage,2020,71.9,Oyo,Iseyin,NA
Penta 1 Coverage,2020,52.9,Oyo,Itesiwaju,NA
Penta 1 Coverage,2020,78,Oyo,Iwajowa,NA
Penta 1 Coverage,2020,67.5,Oyo,Kajola,NA
Penta 1 Coverage,2020,100.6,Oyo,Lagelu,NA
Penta 1 Coverage,2020,85.5,Oyo,Ogbomosho North,NA
Penta 1 Coverage,2020,60.3,Oyo,Ogbomosho South,NA
Penta 1 Coverage,2020,83.7,Oyo,Ogo Oluwa,NA
Penta 1 Coverage,2020,96.4,Oyo,Olorunsogo,NA
Penta 1 Coverage,2020,99,Oyo,Oluyole,NA
Penta 1 Coverage,2020,62.6,Oyo,Ona Ara,NA
Penta 1 Coverage,2020,82.4,Oyo,Orelope,NA
Penta 1 Coverage,2020,91.4,Oyo,Ori Ire,NA
Penta 1 Coverage,2020,100.7,Oyo,Oyo East,NA
Penta 1 Coverage,2020,84.1,Oyo,Oyo West,NA
Penta 1 Coverage,2020,51.7,Oyo,Saki East,NA
Penta 1 Coverage,2020,46.6,Oyo,Saki West,NA
Penta 1 Coverage,2020,73.4,Oyo,Surulere,NA
Penta 1 Coverage,2020,60.5,Plateau,Barkin Ladi,NA
Penta 1 Coverage,2020,80.8,Plateau,Bassa,NA
Penta 1 Coverage,2020,61.8,Plateau,Bokkos,NA
Penta 1 Coverage,2020,62.5,Plateau,Jos East,NA
Penta 1 Coverage,2020,65.4,Plateau,Jos North,NA
Penta 1 Coverage,2020,52.7,Plateau,Jos South,NA
Penta 1 Coverage,2020,45.7,Plateau,Kanam,NA
Penta 1 Coverage,2020,51,Plateau,Kanke,NA
Penta 1 Coverage,2020,67.7,Plateau,Langtang North,NA
Penta 1 Coverage,2020,56.5,Plateau,Langtang South,NA
Penta 1 Coverage,2020,61.4,Plateau,Mangu,NA
Penta 1 Coverage,2020,78.8,Plateau,Mikang,NA
Penta 1 Coverage,2020,52.7,Plateau,Pankshin,NA
Penta 1 Coverage,2020,78,Plateau,Qua'an Pan,NA
Penta 1 Coverage,2020,51,Plateau,Riyom,NA
Penta 1 Coverage,2020,74.6,Plateau,Shendam,NA
Penta 1 Coverage,2020,57.6,Plateau,Wase,NA
Penta 1 Coverage,2020,54.8,Rivers,Abua/Odual,NA
Penta 1 Coverage,2020,96.5,Rivers,Ahoada East,NA
Penta 1 Coverage,2020,80,Rivers,Ahoada West,NA
Penta 1 Coverage,2020,44.4,Rivers,Akuku Toru,NA
Penta 1 Coverage,2020,103.1,Rivers,Andoni,NA
Penta 1 Coverage,2020,60.3,Rivers,Asari-Toru,NA
Penta 1 Coverage,2020,60.6,Rivers,Bonny,NA
Penta 1 Coverage,2020,94.6,Rivers,Degema,NA
Penta 1 Coverage,2020,85.2,Rivers,Eleme,NA
Penta 1 Coverage,2020,100.7,Rivers,Emohua,NA
Penta 1 Coverage,2020,86.7,Rivers,Etche,NA
Penta 1 Coverage,2020,94.5,Rivers,Gokana,NA
Penta 1 Coverage,2020,92.4,Rivers,Ikwerre,NA
Penta 1 Coverage,2020,93.5,Rivers,Khana,NA
Penta 1 Coverage,2020,88.9,Rivers,Obio/Akpor,NA
Penta 1 Coverage,2020,83.3,Rivers,Ogba/Egbema/Ndoni,NA
Penta 1 Coverage,2020,99.6,Rivers,Ogu/Bolo,NA
Penta 1 Coverage,2020,94.5,Rivers,Okrika,NA
Penta 1 Coverage,2020,124.7,Rivers,Omumma,NA
Penta 1 Coverage,2020,87.3,Rivers,Opobo/Nkoro,NA
Penta 1 Coverage,2020,91.4,Rivers,Oyigbo,NA
Penta 1 Coverage,2020,66.3,Rivers,Port-Harcourt,NA
Penta 1 Coverage,2020,105.9,Rivers,Tai,NA
Penta 1 Coverage,2020,71.7,Sokoto,Binji,NA
Penta 1 Coverage,2020,63.3,Sokoto,Bodinga,NA
Penta 1 Coverage,2020,76.2,Sokoto,Dange-Shuni,NA
Penta 1 Coverage,2020,82.3,Sokoto,Gada,NA
Penta 1 Coverage,2020,67.8,Sokoto,Goronyo,NA
Penta 1 Coverage,2020,76.9,Sokoto,Gudu,NA
Penta 1 Coverage,2020,84.6,Sokoto,Gwadabawa,NA
Penta 1 Coverage,2020,96,Sokoto,Illela,NA
Penta 1 Coverage,2020,89.8,Sokoto,Isa,NA
Penta 1 Coverage,2020,73.5,Sokoto,Kebbe,NA
Penta 1 Coverage,2020,89.9,Sokoto,Kware,NA
Penta 1 Coverage,2020,94.3,Sokoto,Rabah,NA
Penta 1 Coverage,2020,112.5,Sokoto,Sabon Birni,NA
Penta 1 Coverage,2020,90.2,Sokoto,Shagari,NA
Penta 1 Coverage,2020,84.1,Sokoto,Silame,NA
Penta 1 Coverage,2020,74.8,Sokoto,Sokoto North,NA
Penta 1 Coverage,2020,67.9,Sokoto,Sokoto South,NA
Penta 1 Coverage,2020,85.9,Sokoto,Tambuwal,NA
Penta 1 Coverage,2020,89.6,Sokoto,Tangaza,NA
Penta 1 Coverage,2020,120.5,Sokoto,Tureta,NA
Penta 1 Coverage,2020,94,Sokoto,Wamako,NA
Penta 1 Coverage,2020,83.2,Sokoto,Wurno,NA
Penta 1 Coverage,2020,100.7,Sokoto,Yabo,NA
Penta 1 Coverage,2020,123.7,Taraba,Ardo-Kola,NA
Penta 1 Coverage,2020,104,Taraba,Bali,NA
Penta 1 Coverage,2020,81.3,Taraba,Donga,NA
Penta 1 Coverage,2020,75.2,Taraba,Gashaka,NA
Penta 1 Coverage,2020,91.3,Taraba,Gassol,NA
Penta 1 Coverage,2020,114.8,Taraba,Ibi,NA
Penta 1 Coverage,2020,79.5,Taraba,Jalingo,NA
Penta 1 Coverage,2020,78.5,Taraba,Karim-Lamido,NA
Penta 1 Coverage,2020,80.6,Taraba,Kurmi,NA
Penta 1 Coverage,2020,79.8,Taraba,Lau,NA
Penta 1 Coverage,2020,117.1,Taraba,Sardauna,NA
Penta 1 Coverage,2020,93.8,Taraba,Takum,NA
Penta 1 Coverage,2020,80.1,Taraba,Ussa,NA
Penta 1 Coverage,2020,55.1,Taraba,Wukari,NA
Penta 1 Coverage,2020,68.3,Taraba,Yorro,NA
Penta 1 Coverage,2020,96.3,Taraba,Zing,NA
Penta 1 Coverage,2020,84.3,Yobe,Bade,NA
Penta 1 Coverage,2020,98.2,Yobe,Busari,NA
Penta 1 Coverage,2020,140.4,Yobe,Damaturu,NA
Penta 1 Coverage,2020,134.1,Yobe,Fika,NA
Penta 1 Coverage,2020,61.9,Yobe,Fune,NA
Penta 1 Coverage,2020,101.7,Yobe,Geidam,NA
Penta 1 Coverage,2020,76.3,Yobe,Gujba,NA
Penta 1 Coverage,2020,94.7,Yobe,Gulani,NA
Penta 1 Coverage,2020,72.2,Yobe,Jakusko,NA
Penta 1 Coverage,2020,100.2,Yobe,Karasuwa,NA
Penta 1 Coverage,2020,114,Yobe,Machina,NA
Penta 1 Coverage,2020,129.2,Yobe,Nangere,NA
Penta 1 Coverage,2020,89.7,Yobe,Nguru,NA
Penta 1 Coverage,2020,162.9,Yobe,Potiskum,NA
Penta 1 Coverage,2020,78.8,Yobe,Tarmuwa,NA
Penta 1 Coverage,2020,69.7,Yobe,Yunusari,NA
Penta 1 Coverage,2020,87.9,Yobe,Yusufari,NA
Penta 1 Coverage,2020,103.8,Zamfara,Anka,NA
Penta 1 Coverage,2020,90,Zamfara,Bakura,NA
Penta 1 Coverage,2020,91,Zamfara,Birnin Magaji,NA
Penta 1 Coverage,2020,95.2,Zamfara,Bukkuyum,NA
Penta 1 Coverage,2020,111.5,Zamfara,Bungudu,NA
Penta 1 Coverage,2020,76.7,Zamfara,Gummi,NA
Penta 1 Coverage,2020,69.5,Zamfara,Gusau,NA
Penta 1 Coverage,2020,96.2,Zamfara,Kaura Namoda,NA
Penta 1 Coverage,2020,114.7,Zamfara,Maradun,NA
Penta 1 Coverage,2020,83.9,Zamfara,Maru,NA
Penta 1 Coverage,2020,82.5,Zamfara,Shinkafi,NA
Penta 1 Coverage,2020,76.1,Zamfara,Talata Mafara,NA
Penta 1 Coverage,2020,67.1,Zamfara,Tsafe,NA
Penta 1 Coverage,2020,75.1,Zamfara,Zurmi,NA
Penta 1 Coverage,2021,69.8,Abia,State level data,NA
Penta 1 Coverage,2021,112.2,Adamawa,State level data,NA
Penta 1 Coverage,2021,62.4,Akwa-Ibom,State level data,NA
Penta 1 Coverage,2021,77.8,Anambra,State level data,NA
Penta 1 Coverage,2021,76.3,Bauchi,State level data,NA
Penta 1 Coverage,2021,59.1,Benue,State level data,NA
Penta 1 Coverage,2021,84.3,Borno,State level data,NA
Penta 1 Coverage,2021,29.2,Bayelsa,State level data,NA
Penta 1 Coverage,2021,74.8,Cross River,State level data,NA
Penta 1 Coverage,2021,74.3,Delta,State level data,NA
Penta 1 Coverage,2021,84.5,Ebonyi,State level data,NA
Penta 1 Coverage,2021,45.2,Edo,State level data,NA
Penta 1 Coverage,2021,72.3,Ekiti,State level data,NA
Penta 1 Coverage,2021,63,Enugu,State level data,NA
Penta 1 Coverage,2021,129.6,Federal Capital Territory,State level data,NA
Penta 1 Coverage,2021,90,Gombe,State level data,NA
Penta 1 Coverage,2021,71.5,Imo,State level data,NA
Penta 1 Coverage,2021,94,Jigawa,State level data,NA
Penta 1 Coverage,2021,93.5,Kaduna,State level data,NA
Penta 1 Coverage,2021,79.7,Kebbi,State level data,NA
Penta 1 Coverage,2021,93.6,Kano,State level data,NA
Penta 1 Coverage,2021,61.3,Kogi,State level data,NA
Penta 1 Coverage,2021,81.5,Katsina,State level data,NA
Penta 1 Coverage,2021,77,Kwara,State level data,NA
Penta 1 Coverage,2021,71.3,Lagos,State level data,NA
Penta 1 Coverage,2021,97.9,Nasarawa,State level data,NA
Penta 1 Coverage,2021,77,Federal Government,State level data,NA
Penta 1 Coverage,2021,75.7,Niger,State level data,NA
Penta 1 Coverage,2021,74.2,Ogun,State level data,NA
Penta 1 Coverage,2021,80.7,Ondo,State level data,NA
Penta 1 Coverage,2021,58.1,Osun,State level data,NA
Penta 1 Coverage,2021,70.6,Oyo,State level data,NA
Penta 1 Coverage,2021,61.2,Plateau,State level data,NA
Penta 1 Coverage,2021,76.4,Rivers,State level data,NA
Penta 1 Coverage,2021,78.2,Sokoto,State level data,NA
Penta 1 Coverage,2021,76.4,Taraba,State level data,NA
Penta 1 Coverage,2021,94.2,Yobe,State level data,NA
Penta 1 Coverage,2021,69.6,Zamfara,State level data,NA
Penta 1 Coverage,2021,52.3,Abia,Aba North,NA
Penta 1 Coverage,2021,71.2,Abia,Aba South,NA
Penta 1 Coverage,2021,86.7,Abia,Arochukwu,NA
Penta 1 Coverage,2021,52,Abia,Bende,NA
Penta 1 Coverage,2021,44.8,Abia,Ikwuano,NA
Penta 1 Coverage,2021,77.9,Abia,Isiala-Ngwa North,NA
Penta 1 Coverage,2021,89.4,Abia,Isiala-Ngwa South,NA
Penta 1 Coverage,2021,46.5,Abia,Isuikwuato,NA
Penta 1 Coverage,2021,65.5,Abia,Obi Nwga,NA
Penta 1 Coverage,2021,59.5,Abia,Ohafia,NA
Penta 1 Coverage,2021,72.7,Abia,Osisioma Ngwa,NA
Penta 1 Coverage,2021,67.8,Abia,Ugwunagbo,NA
Penta 1 Coverage,2021,107.7,Abia,Ukwa East,NA
Penta 1 Coverage,2021,81.5,Abia,Ukwa West,NA
Penta 1 Coverage,2021,99.1,Abia,Umuahia North,NA
Penta 1 Coverage,2021,58.6,Abia,Umuahia South,NA
Penta 1 Coverage,2021,61.3,Abia,Umunneochi,NA
Penta 1 Coverage,2021,111.4,Adamawa,Demsa,NA
Penta 1 Coverage,2021,109.4,Adamawa,Fufore,NA
Penta 1 Coverage,2021,116.7,Adamawa,Ganye,NA
Penta 1 Coverage,2021,107.4,Adamawa,Girei,NA
Penta 1 Coverage,2021,99.2,Adamawa,Gombi,NA
Penta 1 Coverage,2021,96.7,Adamawa,Guyuk,NA
Penta 1 Coverage,2021,126.3,Adamawa,Hong,NA
Penta 1 Coverage,2021,114.9,Adamawa,Jada,NA
Penta 1 Coverage,2021,119.6,Adamawa,Lamurde,NA
Penta 1 Coverage,2021,88.7,Adamawa,Madagali,NA
Penta 1 Coverage,2021,115.2,Adamawa,Maiha,NA
Penta 1 Coverage,2021,102.3,Adamawa,Mayo-Belwa,NA
Penta 1 Coverage,2021,112.8,Adamawa,Michika,NA
Penta 1 Coverage,2021,115.8,Adamawa,Mubi North,NA
Penta 1 Coverage,2021,154.8,Adamawa,Mubi South,NA
Penta 1 Coverage,2021,90,Adamawa,Numan,NA
Penta 1 Coverage,2021,102.1,Adamawa,Shelleng,NA
Penta 1 Coverage,2021,105.3,Adamawa,Song,NA
Penta 1 Coverage,2021,163.4,Adamawa,Toungo,NA
Penta 1 Coverage,2021,120.9,Adamawa,Yola North,NA
Penta 1 Coverage,2021,113,Adamawa,Yola South,NA
Penta 1 Coverage,2021,82.1,Akwa-Ibom,Abak,NA
Penta 1 Coverage,2021,77.2,Akwa-Ibom,Eastern Obolo,NA
Penta 1 Coverage,2021,60.9,Akwa-Ibom,Eket,NA
Penta 1 Coverage,2021,78.6,Akwa-Ibom,Esit Eket,NA
Penta 1 Coverage,2021,68.6,Akwa-Ibom,Essien Udim,NA
Penta 1 Coverage,2021,55.5,Akwa-Ibom,Etim Ekpo,NA
Penta 1 Coverage,2021,69.9,Akwa-Ibom,Etinan,NA
Penta 1 Coverage,2021,76.6,Akwa-Ibom,Ibeno,NA
Penta 1 Coverage,2021,51.3,Akwa-Ibom,Ibesikpo Asutan,NA
Penta 1 Coverage,2021,43,Akwa-Ibom,Ibiono Ibom,NA
Penta 1 Coverage,2021,70.2,Akwa-Ibom,Ika,NA
Penta 1 Coverage,2021,72.4,Akwa-Ibom,Ikono,NA
Penta 1 Coverage,2021,67.6,Akwa-Ibom,Ikot Abasi,NA
Penta 1 Coverage,2021,54.5,Akwa-Ibom,Ikot Ekpene,NA
Penta 1 Coverage,2021,60.8,Akwa-Ibom,Ini,NA
Penta 1 Coverage,2021,64.2,Akwa-Ibom,Itu,NA
Penta 1 Coverage,2021,78.2,Akwa-Ibom,Mbo,NA
Penta 1 Coverage,2021,97.6,Akwa-Ibom,Mkpat Enin,NA
Penta 1 Coverage,2021,86,Akwa-Ibom,Nsit Atai,NA
Penta 1 Coverage,2021,99,Akwa-Ibom,Nsit Ibom,NA
Penta 1 Coverage,2021,31.3,Akwa-Ibom,Nsit Ubium,NA
Penta 1 Coverage,2021,27.7,Akwa-Ibom,Obot Akara,NA
Penta 1 Coverage,2021,56.9,Akwa-Ibom,Okobo,NA
Penta 1 Coverage,2021,65.6,Akwa-Ibom,Onna,NA
Penta 1 Coverage,2021,55.3,Akwa-Ibom,Oron,NA
Penta 1 Coverage,2021,54.9,Akwa-Ibom,Oruk Anam,NA
Penta 1 Coverage,2021,35.5,Akwa-Ibom,Udung Uko,NA
Penta 1 Coverage,2021,58.8,Akwa-Ibom,Ukanafun,NA
Penta 1 Coverage,2021,63.1,Akwa-Ibom,Uruan,NA
Penta 1 Coverage,2021,76.6,Akwa-Ibom,Urue-Offong/Oruko,NA
Penta 1 Coverage,2021,46.2,Akwa-Ibom,Uyo,NA
Penta 1 Coverage,2021,88.2,Anambra,Aguata,NA
Penta 1 Coverage,2021,87.1,Anambra,Anambra East,NA
Penta 1 Coverage,2021,36.5,Anambra,Anambra West,NA
Penta 1 Coverage,2021,81.6,Anambra,Anaocha,NA
Penta 1 Coverage,2021,86.5,Anambra,Awka North,NA
Penta 1 Coverage,2021,91.2,Anambra,Awka South,NA
Penta 1 Coverage,2021,49.7,Anambra,Ayamelum,NA
Penta 1 Coverage,2021,53.9,Anambra,Dunukofia,NA
Penta 1 Coverage,2021,73.8,Anambra,Ekwusigo,NA
Penta 1 Coverage,2021,95.8,Anambra,Idemili North,NA
Penta 1 Coverage,2021,86.4,Anambra,Idemili South,NA
Penta 1 Coverage,2021,71.6,Anambra,Ihiala,NA
Penta 1 Coverage,2021,72.2,Anambra,Njikoka,NA
Penta 1 Coverage,2021,89.7,Anambra,Nnewi North,NA
Penta 1 Coverage,2021,111.3,Anambra,Nnewi South,NA
Penta 1 Coverage,2021,60,Anambra,Ogbaru,NA
Penta 1 Coverage,2021,83.7,Anambra,Onitsha North,NA
Penta 1 Coverage,2021,105.2,Anambra,Onitsha South,NA
Penta 1 Coverage,2021,58.8,Anambra,Orumba North,NA
Penta 1 Coverage,2021,47.8,Anambra,Orumba South,NA
Penta 1 Coverage,2021,71.7,Anambra,Oyi,NA
Penta 1 Coverage,2021,73.6,Bauchi,Alkaleri,NA
Penta 1 Coverage,2021,82.3,Bauchi,Bauchi,NA
Penta 1 Coverage,2021,86.7,Bauchi,Bogoro,NA
Penta 1 Coverage,2021,78.8,Bauchi,Dambam,NA
Penta 1 Coverage,2021,67.4,Bauchi,Darazo,NA
Penta 1 Coverage,2021,102.9,Bauchi,Dass,NA
Penta 1 Coverage,2021,61.4,Bauchi,Gamawa,NA
Penta 1 Coverage,2021,101.5,Bauchi,Ganjuwa,NA
Penta 1 Coverage,2021,87.9,Bauchi,Giade,NA
Penta 1 Coverage,2021,54.7,Bauchi,Itas/Gadau,NA
Penta 1 Coverage,2021,58.8,Bauchi,Jama'are,NA
Penta 1 Coverage,2021,62.3,Bauchi,Katagum,NA
Penta 1 Coverage,2021,69.7,Bauchi,Kirfi,NA
Penta 1 Coverage,2021,60.8,Bauchi,Misau,NA
Penta 1 Coverage,2021,65.6,Bauchi,Ningi,NA
Penta 1 Coverage,2021,56.1,Bauchi,Shira,NA
Penta 1 Coverage,2021,83.5,Bauchi,Tafawa-Balewa,NA
Penta 1 Coverage,2021,105.2,Bauchi,Toro,NA
Penta 1 Coverage,2021,81.7,Bauchi,Warji,NA
Penta 1 Coverage,2021,101.3,Bauchi,Zaki,NA
Penta 1 Coverage,2021,55.8,Benue,Ado,NA
Penta 1 Coverage,2021,51.9,Benue,Agatu,NA
Penta 1 Coverage,2021,46.3,Benue,Apa,NA
Penta 1 Coverage,2021,49.4,Benue,Buruku,NA
Penta 1 Coverage,2021,83.6,Benue,Gboko,NA
Penta 1 Coverage,2021,53.6,Benue,Guma,NA
Penta 1 Coverage,2021,55.2,Benue,Gwer East,NA
Penta 1 Coverage,2021,72,Benue,Gwer West,NA
