Indicator,Year,Values,State,LGA,Months
Men A Coverage,2021,67.5,Benue,Gboko,NA
Men A Coverage,2021,47.8,Benue,Guma,NA
Men A Coverage,2021,45.9,Benue,Gwer East,NA
Men A Coverage,2021,94.5,Benue,Gwer West,NA
Men A Coverage,2021,62.3,Benue,Katsina-Ala,NA
Men A Coverage,2021,32.4,Benue,Konshisha,NA
Men A Coverage,2021,68.2,Benue,Kwande,NA
Men A Coverage,2021,92.2,Benue,Logo,NA
Men A Coverage,2021,50,Benue,Makurdi,NA
Men A Coverage,2021,83.5,Benue,Obi,NA
Men A Coverage,2021,41.6,Benue,Ogbadibo,NA
Men A Coverage,2021,119.9,Benue,Ohimini,NA
Men A Coverage,2021,63.3,Benue,Oju,NA
Men A Coverage,2021,9.3,Benue,Okpokwu,NA
Men A Coverage,2021,57.7,Benue,Otukpo,NA
Men A Coverage,2021,77.2,Benue,Tarka,NA
Men A Coverage,2021,61,Benue,Ukum,NA
Men A Coverage,2021,52.2,Benue,Ushongo,NA
Men A Coverage,2021,57,Benue,Vandeikya,NA
Men A Coverage,2021,95.6,Borno,Askira/Uba,NA
Men A Coverage,2021,21.8,Borno,Bama,NA
Men A Coverage,2021,115.4,Borno,Bayo,NA
Men A Coverage,2021,142.6,Borno,Biu,NA
Men A Coverage,2021,110.1,Borno,Chibok,NA
Men A Coverage,2021,19,Borno,Damboa,NA
Men A Coverage,2021,31.7,Borno,Dikwa,NA
Men A Coverage,2021,11.3,Borno,Gubio,NA
Men A Coverage,2021,38.7,Borno,Gwoza,NA
Men A Coverage,2021,88.8,Borno,Hawul,NA
Men A Coverage,2021,103.3,Borno,Jere,NA
Men A Coverage,2021,37.8,Borno,Kaga,NA
Men A Coverage,2021,39.6,Borno,Kala/Balge,NA
Men A Coverage,2021,48.4,Borno,Konduga,NA
Men A Coverage,2021,2.2,Borno,Kukawa,NA
Men A Coverage,2021,122,Borno,Kwaya Kusar,NA
Men A Coverage,2021,96.5,Borno,Mafa,NA
Men A Coverage,2021,56.8,Borno,Magumeri,NA
Men A Coverage,2021,50.9,Borno,Maiduguri,NA
Men A Coverage,2021,0.78,Borno,Marte,NA
Men A Coverage,2021,21.3,Borno,Mobbar,NA
Men A Coverage,2021,223.8,Borno,Monguno,NA
Men A Coverage,2021,33.7,Borno,Ngala,NA
Men A Coverage,2021,64.6,Borno,Nganzai,NA
Men A Coverage,2021,72.5,Borno,Shani,NA
Men A Coverage,2021,26,Bayelsa,Brass,NA
Men A Coverage,2021,21.8,Bayelsa,Ekeremor,NA
Men A Coverage,2021,15.6,Bayelsa,Kolokuma/Opokuma,NA
Men A Coverage,2021,30.5,Bayelsa,Nembe,NA
Men A Coverage,2021,17.8,Bayelsa,Ogbia,NA
Men A Coverage,2021,16.2,Bayelsa,Sagbama,NA
Men A Coverage,2021,16.9,Bayelsa,Southern Ijaw,NA
Men A Coverage,2021,40.4,Bayelsa,Yenagoa,NA
Men A Coverage,2021,99.2,Cross River,Abi,NA
Men A Coverage,2021,88.1,Cross River,Akamkpa,NA
Men A Coverage,2021,77.3,Cross River,Akpabuyo,NA
Men A Coverage,2021,105.8,Cross River,Bakassi,NA
Men A Coverage,2021,58.5,Cross River,Bekwarra,NA
Men A Coverage,2021,80.3,Cross River,Biase,NA
Men A Coverage,2021,88.7,Cross River,Boki,NA
Men A Coverage,2021,68.2,Cross River,Calabar Municipal,NA
Men A Coverage,2021,70.1,Cross River,Calabar South,NA
Men A Coverage,2021,101.1,Cross River,Etung,NA
Men A Coverage,2021,47.1,Cross River,Ikom,NA
Men A Coverage,2021,51.7,Cross River,Obanliku,NA
Men A Coverage,2021,76.7,Cross River,Obubra,NA
Men A Coverage,2021,70.2,Cross River,Obudu,NA
Men A Coverage,2021,67.7,Cross River,Odukpani,NA
Men A Coverage,2021,82.8,Cross River,Ogoja,NA
Men A Coverage,2021,85.4,Cross River,Yakurr,NA
Men A Coverage,2021,62.4,Cross River,Yala,NA
Men A Coverage,2021,86.1,Delta,Aniocha North,NA
Men A Coverage,2021,65.2,Delta,Aniocha South,NA
Men A Coverage,2021,92.6,Delta,Bomadi,NA
Men A Coverage,2021,30.7,Delta,Burutu,NA
Men A Coverage,2021,50.4,Delta,Ethiope East,NA
Men A Coverage,2021,68.5,Delta,Ethiope West,NA
Men A Coverage,2021,83.1,Delta,Ika North East,NA
Men A Coverage,2021,69.9,Delta,Ika South,NA
Men A Coverage,2021,73.9,Delta,Isoko North,NA
Men A Coverage,2021,65.3,Delta,Isoko South,NA
Men A Coverage,2021,28.1,Delta,Ndokwa East,NA
Men A Coverage,2021,44.9,Delta,Ndokwa West,NA
Men A Coverage,2021,46.5,Delta,Okpe,NA
Men A Coverage,2021,72.9,Delta,Oshimili North,NA
Men A Coverage,2021,95.9,Delta,Oshimili South,NA
Men A Coverage,2021,39.3,Delta,Patani,NA
Men A Coverage,2021,37.7,Delta,Sapele,NA
Men A Coverage,2021,50.7,Delta,Udu,NA
Men A Coverage,2021,74.5,Delta,Ughelli North,NA
Men A Coverage,2021,44.3,Delta,Ughelli South,NA
Men A Coverage,2021,57.2,Delta,Ukwuani,NA
Men A Coverage,2021,74.1,Delta,Uvwie,NA
Men A Coverage,2021,40,Delta,Warri North,NA
Men A Coverage,2021,119.9,Delta,Warri South,NA
Men A Coverage,2021,29.6,Delta,Warri South West,NA
Men A Coverage,2021,87.4,Ebonyi,Abakaliki,NA
Men A Coverage,2021,76.4,Ebonyi,Afikpo North,NA
Men A Coverage,2021,71.9,Ebonyi,Afikpo South,NA
Men A Coverage,2021,138.2,Ebonyi,Ebonyi,NA
Men A Coverage,2021,51.3,Ebonyi,Ezza North,NA
Men A Coverage,2021,58.6,Ebonyi,Ezza South,NA
Men A Coverage,2021,54,Ebonyi,Ikwo,NA
Men A Coverage,2021,37.6,Ebonyi,Ishielu,NA
Men A Coverage,2021,44.8,Ebonyi,Ivo,NA
Men A Coverage,2021,80.3,Ebonyi,Izzi,NA
Men A Coverage,2021,69.2,Ebonyi,Ohaozara,NA
Men A Coverage,2021,32.3,Ebonyi,Ohaukwu,NA
Men A Coverage,2021,61,Ebonyi,Onicha,NA
Men A Coverage,2021,50,Edo,Akoko-Edo,NA
Men A Coverage,2021,41.7,Edo,Egor,NA
Men A Coverage,2021,53.7,Edo,Esan Central,NA
Men A Coverage,2021,49.3,Edo,Esan North-East,NA
Men A Coverage,2021,21.8,Edo,Esan South-East,NA
Men A Coverage,2021,37.7,Edo,Esan West,NA
Men A Coverage,2021,54,Edo,Etsako Central,NA
Men A Coverage,2021,28.9,Edo,Etsako East,NA
Men A Coverage,2021,64.8,Edo,Etsako West,NA
Men A Coverage,2021,22.7,Edo,Igueben,NA
Men A Coverage,2021,71.1,Edo,Ikpoba-Okha,NA
Men A Coverage,2021,31.7,Edo,Oredo,NA
Men A Coverage,2021,12.3,Edo,Orhionmwon,NA
Men A Coverage,2021,46.6,Edo,Ovia North-East,NA
Men A Coverage,2021,49.1,Edo,Ovia South-West,NA
Men A Coverage,2021,19.1,Edo,Owan East,NA
Men A Coverage,2021,15.4,Edo,Owan West,NA
Men A Coverage,2021,40.6,Edo,Uhunmwonde,NA
Men A Coverage,2021,77.6,Ekiti,Ado Ekiti,NA
Men A Coverage,2021,54.9,Ekiti,Aiyekire (Gbonyin),NA
Men A Coverage,2021,85.5,Ekiti,Efon,NA
Men A Coverage,2021,47.7,Ekiti,Ekiti East,NA
Men A Coverage,2021,68.1,Ekiti,Ekiti South West,NA
Men A Coverage,2021,45.4,Ekiti,Ekiti West,NA
Men A Coverage,2021,86.9,Ekiti,Emure,NA
Men A Coverage,2021,56,Ekiti,Ido-Osi,NA
Men A Coverage,2021,66.4,Ekiti,Ijero,NA
Men A Coverage,2021,63.6,Ekiti,Ikere,NA
Men A Coverage,2021,49.1,Ekiti,Ikole,NA
Men A Coverage,2021,37.1,Ekiti,Ilejemeje,NA
Men A Coverage,2021,62.2,Ekiti,Irepodun/Ifelodun,NA
Men A Coverage,2021,85,Ekiti,Ise/Orun,NA
Men A Coverage,2021,73.7,Ekiti,Moba,NA
Men A Coverage,2021,47.4,Ekiti,Oye,NA
Men A Coverage,2021,15.4,Enugu,Aninri,NA
Men A Coverage,2021,33,Enugu,Awgu,NA
Men A Coverage,2021,61.4,Enugu,Enugu East,NA
Men A Coverage,2021,81,Enugu,Enugu North,NA
Men A Coverage,2021,20.7,Enugu,Enugu South,NA
Men A Coverage,2021,72.6,Enugu,Ezeagu,NA
Men A Coverage,2021,41.1,Enugu,Igbo-Etiti,NA
Men A Coverage,2021,42.2,Enugu,Igbo-Eze North,NA
Men A Coverage,2021,81.7,Enugu,Igbo-Eze South,NA
Men A Coverage,2021,23.2,Enugu,Isi-Uzo,NA
Men A Coverage,2021,35,Enugu,Nkanu East,NA
Men A Coverage,2021,44.8,Enugu,Nkanu West,NA
Men A Coverage,2021,61.8,Enugu,Nsukka,NA
Men A Coverage,2021,40.4,Enugu,Oji River,NA
Men A Coverage,2021,69.6,Enugu,Udenu,NA
Men A Coverage,2021,42.9,Enugu,Udi,NA
Men A Coverage,2021,29.1,Enugu,Uzo-Uwani,NA
Men A Coverage,2021,133.6,Federal Capital Territory,Abaji,NA
Men A Coverage,2021,79.5,Federal Capital Territory,Abuja Municipal,NA
Men A Coverage,2021,111.8,Federal Capital Territory,Bwari,NA
Men A Coverage,2021,126.2,Federal Capital Territory,Gwagwalada,NA
Men A Coverage,2021,203.9,Federal Capital Territory,Kuje,NA
Men A Coverage,2021,119.9,Federal Capital Territory,Kwali,NA
Men A Coverage,2021,74.8,Gombe,Akko,NA
Men A Coverage,2021,139.1,Gombe,Balanga,NA
Men A Coverage,2021,33.4,Gombe,Billiri,NA
Men A Coverage,2021,71.8,Gombe,Dukku,NA
Men A Coverage,2021,82,Gombe,Funakaye,NA
Men A Coverage,2021,99,Gombe,Gombe,NA
Men A Coverage,2021,51.7,Gombe,Kaltungo,NA
Men A Coverage,2021,67.4,Gombe,Kwami,NA
Men A Coverage,2021,67.8,Gombe,Nafada,NA
Men A Coverage,2021,34.2,Gombe,Shongom,NA
Men A Coverage,2021,82.5,Gombe,Yamaltu/Deba,NA
Men A Coverage,2021,49.1,Imo,Aboh-Mbaise,NA
Men A Coverage,2021,63.9,Imo,Ahiazu-Mbaise,NA
Men A Coverage,2021,88.5,Imo,Ehime-Mbano,NA
Men A Coverage,2021,67.3,Imo,Ezinihitte-Mbaise,NA
Men A Coverage,2021,48.4,Imo,Ideato North,NA
Men A Coverage,2021,53.1,Imo,Ideato South,NA
Men A Coverage,2021,89,Imo,Ihitte/Uboma,NA
Men A Coverage,2021,100.4,Imo,Ikeduru,NA
Men A Coverage,2021,98.1,Imo,Isiala Mbano,NA
Men A Coverage,2021,46.9,Imo,Isu,NA
Men A Coverage,2021,68.9,Imo,Mbaitoli,NA
Men A Coverage,2021,54.2,Imo,Ngor-Okpala,NA
Men A Coverage,2021,56.8,Imo,Njaba,NA
Men A Coverage,2021,75.4,Imo,Nkwerre,NA
Men A Coverage,2021,63.8,Imo,Nwangele,NA
Men A Coverage,2021,117.8,Imo,Obowo,NA
Men A Coverage,2021,41.2,Imo,Oguta,NA
Men A Coverage,2021,39.7,Imo,Ohaji/Egbema,NA
Men A Coverage,2021,38.5,Imo,Okigwe,NA
Men A Coverage,2021,65.7,Imo,Onuimo,NA
Men A Coverage,2021,76.8,Imo,Orlu,NA
Men A Coverage,2021,41.9,Imo,Orsu,NA
Men A Coverage,2021,55,Imo,Oru East,NA
Men A Coverage,2021,55.4,Imo,Oru West,NA
Men A Coverage,2021,115,Imo,Owerri Municipal,NA
Men A Coverage,2021,72.8,Imo,Owerri North,NA
Men A Coverage,2021,111.9,Imo,Owerri West,NA
Men A Coverage,2021,61.2,Jigawa,Auyo,NA
Men A Coverage,2021,51,Jigawa,Babura,NA
Men A Coverage,2021,53.5,Jigawa,Birnin Kudu,NA
Men A Coverage,2021,59.9,Jigawa,Birniwa,NA
Men A Coverage,2021,81.4,Jigawa,Buji,NA
Men A Coverage,2021,78.2,Jigawa,Dutse,NA
Men A Coverage,2021,108.7,Jigawa,Gagarawa,NA
Men A Coverage,2021,129.6,Jigawa,Garki,NA
Men A Coverage,2021,70.3,Jigawa,Gumel,NA
Men A Coverage,2021,62.4,Jigawa,Guri,NA
Men A Coverage,2021,77.6,Jigawa,Gwaram,NA
Men A Coverage,2021,77.9,Jigawa,Gwiwa,NA
Men A Coverage,2021,55.3,Jigawa,Hadejia,NA
Men A Coverage,2021,78.6,Jigawa,Jahun,NA
Men A Coverage,2021,66.2,Jigawa,Kafin Hausa,NA
Men A Coverage,2021,94.8,Jigawa,Kaugama,NA
Men A Coverage,2021,77.8,Jigawa,Kazaure,NA
Men A Coverage,2021,74.4,Jigawa,Kiri Kasamma,NA
Men A Coverage,2021,97.6,Jigawa,Kiyawa,NA
Men A Coverage,2021,67.6,Jigawa,Maigatari,NA
Men A Coverage,2021,57,Jigawa,Malam Madori,NA
Men A Coverage,2021,96.7,Jigawa,Miga,NA
Men A Coverage,2021,84.3,Jigawa,Ringim,NA
Men A Coverage,2021,105.2,Jigawa,Roni,NA
Men A Coverage,2021,82,Jigawa,Sule-Tankarkar,NA
Men A Coverage,2021,91.8,Jigawa,Taura,NA
Men A Coverage,2021,96.7,Jigawa,Yankwashi,NA
Men A Coverage,2021,85.9,Kaduna,Birnin Gwari,NA
Men A Coverage,2021,75.9,Kaduna,Chikun,NA
Men A Coverage,2021,149.8,Kaduna,Giwa,NA
Men A Coverage,2021,71.5,Kaduna,Igabi,NA
Men A Coverage,2021,130.3,Kaduna,Ikara,NA
Men A Coverage,2021,65.9,Kaduna,Jaba,NA
Men A Coverage,2021,75.7,Kaduna,Jema'a,NA
Men A Coverage,2021,82.4,Kaduna,Kachia,NA
Men A Coverage,2021,36.5,Kaduna,Kaduna North,NA
Men A Coverage,2021,49.8,Kaduna,Kaduna South,NA
Men A Coverage,2021,81.5,Kaduna,Kagarko,NA
Men A Coverage,2021,63.8,Kaduna,Kajuru,NA
Men A Coverage,2021,101.6,Kaduna,Kaura,NA
Men A Coverage,2021,128.3,Kaduna,Kauru,NA
Men A Coverage,2021,109,Kaduna,Kubau,NA
Men A Coverage,2021,113.8,Kaduna,Kudan,NA
Men A Coverage,2021,192.5,Kaduna,Lere,NA
Men A Coverage,2021,105.1,Kaduna,Makarfi,NA
Men A Coverage,2021,131,Kaduna,Sabon Gari,NA
Men A Coverage,2021,153.9,Kaduna,Sanga,NA
Men A Coverage,2021,134.1,Kaduna,Soba,NA
Men A Coverage,2021,171.3,Kaduna,Zangon Kataf,NA
Men A Coverage,2021,62.6,Kaduna,Zaria,NA
Men A Coverage,2021,115.1,Kebbi,Aleiro,NA
Men A Coverage,2021,37,Kebbi,Arewa,NA
Men A Coverage,2021,79.5,Kebbi,Argungu,NA
Men A Coverage,2021,74.8,Kebbi,Augie,NA
Men A Coverage,2021,72.3,Kebbi,Bagudo,NA
Men A Coverage,2021,55.3,Kebbi,Birnin Kebbi,NA
Men A Coverage,2021,40.1,Kebbi,Bunza,NA
Men A Coverage,2021,48.7,Kebbi,Dandi,NA
Men A Coverage,2021,85.8,Kebbi,Danko/Wasagu,NA
Men A Coverage,2021,72.5,Kebbi,Fakai,NA
Men A Coverage,2021,67.5,Kebbi,Gwandu,NA
Men A Coverage,2021,52.3,Kebbi,Jega,NA
Men A Coverage,2021,86.6,Kebbi,Kalgo,NA
Men A Coverage,2021,126.1,Kebbi,Koko/Besse,NA
Men A Coverage,2021,72.7,Kebbi,Maiyama,NA
Men A Coverage,2021,90.8,Kebbi,Ngaski,NA
Men A Coverage,2021,90.5,Kebbi,Sakaba,NA
Men A Coverage,2021,83.9,Kebbi,Shanga,NA
Men A Coverage,2021,62.5,Kebbi,Suru,NA
Men A Coverage,2021,81.5,Kebbi,Yauri,NA
Men A Coverage,2021,96.6,Kebbi,Zuru,NA
Men A Coverage,2021,77.1,Kano,Ajingi,NA
Men A Coverage,2021,77.3,Kano,Albasu,NA
Men A Coverage,2021,61.4,Kano,Bagwai,NA
Men A Coverage,2021,90.7,Kano,Bebeji,NA
Men A Coverage,2021,57.8,Kano,Bichi,NA
Men A Coverage,2021,94.3,Kano,Bunkure,NA
Men A Coverage,2021,68.8,Kano,Dala,NA
Men A Coverage,2021,70.7,Kano,Danbatta,NA
Men A Coverage,2021,92.9,Kano,Dawakin Kudu,NA
Men A Coverage,2021,64.3,Kano,Dawakin Tofa,NA
Men A Coverage,2021,91.5,Kano,Doguwa,NA
Men A Coverage,2021,72.4,Kano,Fagge,NA
Men A Coverage,2021,81.2,Kano,Gabasawa,NA
Men A Coverage,2021,88.3,Kano,Garko,NA
Men A Coverage,2021,69.7,Kano,Garum Mallam,NA
Men A Coverage,2021,91.5,Kano,Gaya,NA
Men A Coverage,2021,78.6,Kano,Gezawa,NA
Men A Coverage,2021,75.1,Kano,Gwale,NA
Men A Coverage,2021,77.9,Kano,Gwarzo,NA
Men A Coverage,2021,74.7,Kano,Kabo,NA
Men A Coverage,2021,50.1,Kano,Kano Municipal,NA
Men A Coverage,2021,61,Kano,Karaye,NA
Men A Coverage,2021,63.9,Kano,Kibiya,NA
Men A Coverage,2021,71.8,Kano,Kiru,NA
Men A Coverage,2021,76.8,Kano,Kumbotso,NA
Men A Coverage,2021,73.5,Kano,Kunchi,NA
Men A Coverage,2021,89.9,Kano,Kura,NA
Men A Coverage,2021,78.3,Kano,Madobi,NA
Men A Coverage,2021,74.5,Kano,Makoda,NA
Men A Coverage,2021,906.9,Kano,Minjibir,NA
Men A Coverage,2021,74.4,Kano,Nasarawa,NA
Men A Coverage,2021,86.6,Kano,Rano,NA
Men A Coverage,2021,68.2,Kano,Rimin Gado,NA
Men A Coverage,2021,71.1,Kano,Rogo,NA
Men A Coverage,2021,68.9,Kano,Shanono,NA
Men A Coverage,2021,72.6,Kano,Sumaila,NA
Men A Coverage,2021,95.6,Kano,Takai,NA
Men A Coverage,2021,69,Kano,Tarauni,NA
Men A Coverage,2021,71.2,Kano,Tofa,NA
Men A Coverage,2021,63.4,Kano,Tsanyawa,NA
Men A Coverage,2021,79.6,Kano,Tudun Wada,NA
Men A Coverage,2021,69.9,Kano,Ungogo,NA
Men A Coverage,2021,71.2,Kano,Warawa,NA
Men A Coverage,2021,74.7,Kano,Wudil,NA
Men A Coverage,2021,52.6,Kogi,Adavi,NA
Men A Coverage,2021,9.6,Kogi,Ajaokuta,NA
Men A Coverage,2021,87,Kogi,Ankpa,NA
Men A Coverage,2021,27.5,Kogi,Bassa,NA
Men A Coverage,2021,16.5,Kogi,Dekina,NA
Men A Coverage,2021,33.4,Kogi,Ibaji,NA
Men A Coverage,2021,115.1,Kogi,Idah,NA
Men A Coverage,2021,31.3,Kogi,Igalamela-Odolu,NA
Men A Coverage,2021,33.6,Kogi,Ijumu,NA
Men A Coverage,2021,36.4,Kogi,Kabba/Bunu,NA
Men A Coverage,2021,19.9,Kogi,Kogi,NA
Men A Coverage,2021,14.3,Kogi,Lokoja,NA
Men A Coverage,2021,71.8,Kogi,Mopa-Muro,NA
Men A Coverage,2021,32.2,Kogi,Ofu,NA
Men A Coverage,2021,45.8,Kogi,Ogori/Magongo,NA
Men A Coverage,2021,87.9,Kogi,Okehi,NA
Men A Coverage,2021,72.5,Kogi,Okene,NA
Men A Coverage,2021,17.8,Kogi,Olamaboro,NA
Men A Coverage,2021,51,Kogi,Omala,NA
Men A Coverage,2021,0.62,Kogi,Yagba East,NA
Men A Coverage,2021,17.5,Kogi,Yagba West,NA
Men A Coverage,2021,70,Katsina,Bakori,NA
Men A Coverage,2021,61.2,Katsina,Batagarawa,NA
Men A Coverage,2021,53.8,Katsina,Batsari,NA
Men A Coverage,2021,51,Katsina,Baure,NA
Men A Coverage,2021,58.5,Katsina,Bindawa,NA
Men A Coverage,2021,44.5,Katsina,Charanchi,NA
Men A Coverage,2021,37.1,Katsina,Dan Musa,NA
Men A Coverage,2021,67.5,Katsina,Dandume,NA
Men A Coverage,2021,81.5,Katsina,Danja,NA
Men A Coverage,2021,38.5,Katsina,Daura,NA
Men A Coverage,2021,105.2,Katsina,Dutsi,NA
Men A Coverage,2021,112.9,Katsina,Dutsin-Ma,NA
Men A Coverage,2021,62.4,Katsina,Faskari,NA
Men A Coverage,2021,76.8,Katsina,Funtua,NA
Men A Coverage,2021,45.3,Katsina,Ingawa,NA
Men A Coverage,2021,47.4,Katsina,Jibia,NA
Men A Coverage,2021,47.1,Katsina,Kafur,NA
Men A Coverage,2021,66.9,Katsina,Kaita,NA
Men A Coverage,2021,50,Katsina,Kankara,NA
Men A Coverage,2021,71.9,Katsina,Kankia,NA
Men A Coverage,2021,50.2,Katsina,Katsina,NA
Men A Coverage,2021,74.9,Katsina,Kurfi,NA
Men A Coverage,2021,87.2,Katsina,Kusada,NA
Men A Coverage,2021,42.6,Katsina,Mai'Adua,NA
Men A Coverage,2021,57.1,Katsina,Malumfashi,NA
Men A Coverage,2021,51.7,Katsina,Mani,NA
Men A Coverage,2021,38.8,Katsina,Mashi,NA
Men A Coverage,2021,72.2,Katsina,Matazu,NA
Men A Coverage,2021,46.5,Katsina,Musawa,NA
Men A Coverage,2021,56.8,Katsina,Rimi,NA
Men A Coverage,2021,46.1,Katsina,Sabuwa,NA
Men A Coverage,2021,51.2,Katsina,Safana,NA
Men A Coverage,2021,27,Katsina,Sandamu,NA
Men A Coverage,2021,48.6,Katsina,Zango,NA
Men A Coverage,2021,76.9,Kwara,Asa,NA
Men A Coverage,2021,33.4,Kwara,Baruten,NA
Men A Coverage,2021,57.5,Kwara,Edu,NA
Men A Coverage,2021,77.2,Kwara,Ekiti,NA
Men A Coverage,2021,44.3,Kwara,Ifelodun,NA
Men A Coverage,2021,49.4,Kwara,Ilorin East,NA
Men A Coverage,2021,89.4,Kwara,Ilorin South,NA
Men A Coverage,2021,60.7,Kwara,Ilorin West,NA
Men A Coverage,2021,62,Kwara,Irepodun,NA
Men A Coverage,2021,63.8,Kwara,Isin,NA
Men A Coverage,2021,69.7,Kwara,Kaiama,NA
Men A Coverage,2021,37.4,Kwara,Moro,NA
Men A Coverage,2021,54.7,Kwara,Offa,NA
Men A Coverage,2021,48,Kwara,Oke-Ero,NA
Men A Coverage,2021,76.5,Kwara,Oyun,NA
Men A Coverage,2021,49.8,Kwara,Pategi,NA
Men A Coverage,2021,47.7,Lagos,Agege,NA
Men A Coverage,2021,69.3,Lagos,Ajeromi/Ifelodun,NA
Men A Coverage,2021,58,Lagos,Alimosho,NA
Men A Coverage,2021,55.4,Lagos,Amuwo Odofin,NA
Men A Coverage,2021,66.1,Lagos,Apapa,NA
Men A Coverage,2021,77.4,Lagos,Badagry,NA
Men A Coverage,2021,82.6,Lagos,Epe,NA
Men A Coverage,2021,63.4,Lagos,Eti-Osa,NA
Men A Coverage,2021,109.6,Lagos,Ibeju/Lekki,NA
Men A Coverage,2021,47.5,Lagos,Ifako/Ijaye,NA
Men A Coverage,2021,67.2,Lagos,Ikeja,NA
Men A Coverage,2021,83.7,Lagos,Ikorodu,NA
Men A Coverage,2021,40.7,Lagos,Kosofe,NA
Men A Coverage,2021,49.8,Lagos,Lagos Island,NA
Men A Coverage,2021,34.7,Lagos,Lagos Mainland,NA
Men A Coverage,2021,69.8,Lagos,Mushin,NA
Men A Coverage,2021,63.9,Lagos,Ojo,NA
Men A Coverage,2021,73,Lagos,Oshodi/Isolo,NA
Men A Coverage,2021,56.9,Lagos,Shomolu,NA
Men A Coverage,2021,52.6,Lagos,Surulere,NA
Men A Coverage,2021,57.8,Nasarawa,Akwanga,NA
Men A Coverage,2021,70.9,Nasarawa,Awe,NA
Men A Coverage,2021,60,Nasarawa,Doma,NA
Men A Coverage,2021,104,Nasarawa,Karu,NA
Men A Coverage,2021,52,Nasarawa,Keana,NA
Men A Coverage,2021,58,Nasarawa,Keffi,NA
Men A Coverage,2021,80.3,Nasarawa,Kokona,NA
Men A Coverage,2021,76.4,Nasarawa,Lafia,NA
Men A Coverage,2021,82.2,Nasarawa,Nasarawa Eggon,NA
Men A Coverage,2021,80.2,Nasarawa,Nasarawa,NA
Men A Coverage,2021,88.1,Nasarawa,Obi,NA
Men A Coverage,2021,51.7,Nasarawa,Toto,NA
Men A Coverage,2021,55.5,Nasarawa,Wamba,NA
Men A Coverage,2021,103.7,Niger,Agaie,NA
Men A Coverage,2021,123.9,Niger,Agwara,NA
Men A Coverage,2021,5.3,Niger,Bida,NA
Men A Coverage,2021,119.5,Niger,Borgu,NA
Men A Coverage,2021,81.8,Niger,Bosso,NA
Men A Coverage,2021,50.3,Niger,Chanchaga,NA
Men A Coverage,2021,96.5,Niger,Edati,NA
Men A Coverage,2021,64.5,Niger,Gbako,NA
Men A Coverage,2021,70,Niger,Gurara,NA
Men A Coverage,2021,76.9,Niger,Katcha,NA
Men A Coverage,2021,65.9,Niger,Kontagora,NA
Men A Coverage,2021,98.4,Niger,Lapai,NA
Men A Coverage,2021,80.7,Niger,Lavun,NA
Men A Coverage,2021,47.9,Niger,Magama,NA
Men A Coverage,2021,31.8,Niger,Mariga,NA
Men A Coverage,2021,37.1,Niger,Mashegu,NA
Men A Coverage,2021,75.5,Niger,Mokwa,NA
Men A Coverage,2021,38.6,Niger,Muya,NA
Men A Coverage,2021,55.3,Niger,Paikoro,NA
Men A Coverage,2021,45.1,Niger,Rafi,NA
Men A Coverage,2021,54,Niger,Rijau,NA
Men A Coverage,2021,56.6,Niger,Shiroro,NA
Men A Coverage,2021,46.7,Niger,Suleja,NA
Men A Coverage,2021,82,Niger,Tafa,NA
Men A Coverage,2021,29.4,Niger,Wushishi,NA
Men A Coverage,2021,60.6,Ogun,Abeokuta North,NA
Men A Coverage,2021,61.6,Ogun,Abeokuta South,NA
Men A Coverage,2021,75,Ogun,Ado Odo/Ota,NA
Men A Coverage,2021,87.7,Ogun,Ewekoro,NA
Men A Coverage,2021,68.4,Ogun,Ifo,NA
Men A Coverage,2021,76.1,Ogun,Ijebu East,NA
Men A Coverage,2021,20.6,Ogun,Ijebu North East,NA
Men A Coverage,2021,303,Ogun,Ijebu North,NA
Men A Coverage,2021,116.6,Ogun,Ijebu Ode,NA
Men A Coverage,2021,104.1,Ogun,Ikenne,NA
Men A Coverage,2021,88.2,Ogun,Imeko Afon,NA
Men A Coverage,2021,85.7,Ogun,Ipokia,NA
Men A Coverage,2021,50.4,Ogun,Obafemi Owode,NA
Men A Coverage,2021,71.3,Ogun,Odeda,NA
Men A Coverage,2021,60.9,Ogun,Odogbolu,NA
Men A Coverage,2021,0.13,Ogun,Ogun Waterside,NA
Men A Coverage,2021,76.1,Ogun,Remo North,NA
Men A Coverage,2021,85.8,Ogun,Sagamu,NA
Men A Coverage,2021,56.6,Ogun,Yewa North,NA
Men A Coverage,2021,108.8,Ogun,Yewa South,NA
Men A Coverage,2021,36.3,Ondo,Akoko North East,NA
Men A Coverage,2021,60.1,Ondo,Akoko North West,NA
Men A Coverage,2021,54.8,Ondo,Akoko South East,NA
Men A Coverage,2021,36.9,Ondo,Akoko South West,NA
Men A Coverage,2021,110.7,Ondo,Akure North,NA
Men A Coverage,2021,86.8,Ondo,Akure South,NA
Men A Coverage,2021,100.2,Ondo,Ese Odo,NA
Men A Coverage,2021,74.7,Ondo,Idanre,NA
Men A Coverage,2021,18.6,Ondo,Ifedore,NA
Men A Coverage,2021,98.5,Ondo,Ilaje,NA
Men A Coverage,2021,74.2,Ondo,Ile-Oluji/Okeigbo,NA
Men A Coverage,2021,82.1,Ondo,Irele,NA
Men A Coverage,2021,171.5,Ondo,Odigbo,NA
Men A Coverage,2021,93.7,Ondo,Okitipupa,NA
Men A Coverage,2021,79.5,Ondo,Ondo East,NA
