Indicator,Year,Values,State,LGA,Months
Measles 1 Dose Coverage (Annualized),2019,71.2,Rivers,Bonny,NA
Measles 1 Dose Coverage (Annualized),2019,60.5,Rivers,Degema,NA
Measles 1 Dose Coverage (Annualized),2019,97.7,Rivers,Eleme,NA
Measles 1 Dose Coverage (Annualized),2019,85.7,Rivers,Emohua,NA
Measles 1 Dose Coverage (Annualized),2019,95.9,Rivers,Etche,NA
Measles 1 Dose Coverage (Annualized),2019,94.7,Rivers,Gokana,NA
Measles 1 Dose Coverage (Annualized),2019,112,Rivers,Ikwerre,NA
Measles 1 Dose Coverage (Annualized),2019,93.2,Rivers,Khana,NA
Measles 1 Dose Coverage (Annualized),2019,106,Rivers,Obio/Akpor,NA
Measles 1 Dose Coverage (Annualized),2019,84.2,Rivers,Ogba/Egbema/Ndoni,NA
Measles 1 Dose Coverage (Annualized),2019,112.2,Rivers,Ogu/Bolo,NA
Measles 1 Dose Coverage (Annualized),2019,74.4,Rivers,Okrika,NA
Measles 1 Dose Coverage (Annualized),2019,119.9,Rivers,Omumma,NA
Measles 1 Dose Coverage (Annualized),2019,94,Rivers,Opobo/Nkoro,NA
Measles 1 Dose Coverage (Annualized),2019,123,Rivers,Oyigbo,NA
Measles 1 Dose Coverage (Annualized),2019,82.3,Rivers,Port-Harcourt,NA
Measles 1 Dose Coverage (Annualized),2019,109.7,Rivers,Tai,NA
Measles 1 Dose Coverage (Annualized),2019,39.4,Sokoto,Binji,NA
Measles 1 Dose Coverage (Annualized),2019,26.2,Sokoto,Bodinga,NA
Measles 1 Dose Coverage (Annualized),2019,50.5,Sokoto,Dange-Shuni,NA
Measles 1 Dose Coverage (Annualized),2019,52.3,Sokoto,Gada,NA
Measles 1 Dose Coverage (Annualized),2019,32.8,Sokoto,Goronyo,NA
Measles 1 Dose Coverage (Annualized),2019,49.3,Sokoto,Gudu,NA
Measles 1 Dose Coverage (Annualized),2019,52.6,Sokoto,Gwadabawa,NA
Measles 1 Dose Coverage (Annualized),2019,54.5,Sokoto,Illela,NA
Measles 1 Dose Coverage (Annualized),2019,47.7,Sokoto,Isa,NA
Measles 1 Dose Coverage (Annualized),2019,38.6,Sokoto,Kebbe,NA
Measles 1 Dose Coverage (Annualized),2019,39.2,Sokoto,Kware,NA
Measles 1 Dose Coverage (Annualized),2019,81.1,Sokoto,Rabah,NA
Measles 1 Dose Coverage (Annualized),2019,76.8,Sokoto,Sabon Birni,NA
Measles 1 Dose Coverage (Annualized),2019,44.3,Sokoto,Shagari,NA
Measles 1 Dose Coverage (Annualized),2019,57.7,Sokoto,Silame,NA
Measles 1 Dose Coverage (Annualized),2019,41,Sokoto,Sokoto North,NA
Measles 1 Dose Coverage (Annualized),2019,41.3,Sokoto,Sokoto South,NA
Measles 1 Dose Coverage (Annualized),2019,76.3,Sokoto,Tambuwal,NA
Measles 1 Dose Coverage (Annualized),2019,56.6,Sokoto,Tangaza,NA
Measles 1 Dose Coverage (Annualized),2019,57.9,Sokoto,Tureta,NA
Measles 1 Dose Coverage (Annualized),2019,73.1,Sokoto,Wamako,NA
Measles 1 Dose Coverage (Annualized),2019,57.7,Sokoto,Wurno,NA
Measles 1 Dose Coverage (Annualized),2019,68.9,Sokoto,Yabo,NA
Measles 1 Dose Coverage (Annualized),2019,115.2,Taraba,Ardo-Kola,NA
Measles 1 Dose Coverage (Annualized),2019,76.6,Taraba,Bali,NA
Measles 1 Dose Coverage (Annualized),2019,70.2,Taraba,Donga,NA
Measles 1 Dose Coverage (Annualized),2019,77.5,Taraba,Gashaka,NA
Measles 1 Dose Coverage (Annualized),2019,72.4,Taraba,Gassol,NA
Measles 1 Dose Coverage (Annualized),2019,116.1,Taraba,Ibi,NA
Measles 1 Dose Coverage (Annualized),2019,87.3,Taraba,Jalingo,NA
Measles 1 Dose Coverage (Annualized),2019,86.8,Taraba,Karim-Lamido,NA
Measles 1 Dose Coverage (Annualized),2019,65.5,Taraba,Kurmi,NA
Measles 1 Dose Coverage (Annualized),2019,83.3,Taraba,Lau,NA
Measles 1 Dose Coverage (Annualized),2019,107.8,Taraba,Sardauna,NA
Measles 1 Dose Coverage (Annualized),2019,87.4,Taraba,Takum,NA
Measles 1 Dose Coverage (Annualized),2019,90,Taraba,Ussa,NA
Measles 1 Dose Coverage (Annualized),2019,56.4,Taraba,Wukari,NA
Measles 1 Dose Coverage (Annualized),2019,69.2,Taraba,Yorro,NA
Measles 1 Dose Coverage (Annualized),2019,94.8,Taraba,Zing,NA
Measles 1 Dose Coverage (Annualized),2019,70.8,Yobe,Bade,NA
Measles 1 Dose Coverage (Annualized),2019,75.9,Yobe,Busari,NA
Measles 1 Dose Coverage (Annualized),2019,96.4,Yobe,Damaturu,NA
Measles 1 Dose Coverage (Annualized),2019,107.8,Yobe,Fika,NA
Measles 1 Dose Coverage (Annualized),2019,43.9,Yobe,Fune,NA
Measles 1 Dose Coverage (Annualized),2019,88.4,Yobe,Geidam,NA
Measles 1 Dose Coverage (Annualized),2019,57.7,Yobe,Gujba,NA
Measles 1 Dose Coverage (Annualized),2019,65.7,Yobe,Gulani,NA
Measles 1 Dose Coverage (Annualized),2019,60.4,Yobe,Jakusko,NA
Measles 1 Dose Coverage (Annualized),2019,57.9,Yobe,Karasuwa,NA
Measles 1 Dose Coverage (Annualized),2019,78,Yobe,Machina,NA
Measles 1 Dose Coverage (Annualized),2019,98.4,Yobe,Nangere,NA
Measles 1 Dose Coverage (Annualized),2019,58.7,Yobe,Nguru,NA
Measles 1 Dose Coverage (Annualized),2019,136.8,Yobe,Potiskum,NA
Measles 1 Dose Coverage (Annualized),2019,66.6,Yobe,Tarmuwa,NA
Measles 1 Dose Coverage (Annualized),2019,38.8,Yobe,Yunusari,NA
Measles 1 Dose Coverage (Annualized),2019,70,Yobe,Yusufari,NA
Measles 1 Dose Coverage (Annualized),2019,75.1,Zamfara,Anka,NA
Measles 1 Dose Coverage (Annualized),2019,85.8,Zamfara,Bakura,NA
Measles 1 Dose Coverage (Annualized),2019,70.6,Zamfara,Birnin Magaji,NA
Measles 1 Dose Coverage (Annualized),2019,71.9,Zamfara,Bukkuyum,NA
Measles 1 Dose Coverage (Annualized),2019,84.5,Zamfara,Bungudu,NA
Measles 1 Dose Coverage (Annualized),2019,48,Zamfara,Gummi,NA
Measles 1 Dose Coverage (Annualized),2019,56.9,Zamfara,Gusau,NA
Measles 1 Dose Coverage (Annualized),2019,68.9,Zamfara,Kaura Namoda,NA
Measles 1 Dose Coverage (Annualized),2019,70.9,Zamfara,Maradun,NA
Measles 1 Dose Coverage (Annualized),2019,73.3,Zamfara,Maru,NA
Measles 1 Dose Coverage (Annualized),2019,73.3,Zamfara,Shinkafi,NA
Measles 1 Dose Coverage (Annualized),2019,103.4,Zamfara,Talata Mafara,NA
Measles 1 Dose Coverage (Annualized),2019,70.9,Zamfara,Tsafe,NA
Measles 1 Dose Coverage (Annualized),2019,61.5,Zamfara,Zurmi,NA
Measles 1 Dose Coverage (Annualized),2020,67.4,Anambra,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,52.9,Abia,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,95.1,Adamawa,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,56.1,Akwa-Ibom,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,62.9,Bauchi,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,56,Benue,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,66.2,Borno,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,22.2,Bayelsa,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,77.9,Cross River,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,74.1,Delta,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,74.5,Ebonyi,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,49.8,Edo,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,62.5,Ekiti,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,55.6,Enugu,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,103.8,Federal Capital Territory,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,82.1,Gombe,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,70.3,Imo,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,90.7,Jigawa,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,93.4,Kaduna,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,96.5,Kebbi,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,75.5,Kano,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,67.3,Kogi,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,80.1,Katsina,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,71.1,Kwara,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,60,Lagos,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,97.3,Nasarawa,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,71.7,Federal Government,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,92.8,Niger,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,87,Ogun,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,70.4,Ondo,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,56.1,Osun,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,66.1,Oyo,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,53.1,Plateau,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,69.8,Rivers,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,60.6,Sokoto,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,76.4,Taraba,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,83.7,Yobe,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,80.6,Zamfara,State level data,NA
Measles 1 Dose Coverage (Annualized),2020,89.7,Abia,Aba North,NA
Measles 1 Dose Coverage (Annualized),2020,57.4,Abia,Aba South,NA
Measles 1 Dose Coverage (Annualized),2020,61.2,Abia,Arochukwu,NA
Measles 1 Dose Coverage (Annualized),2020,27.8,Abia,Bende,NA
Measles 1 Dose Coverage (Annualized),2020,38,Abia,Ikwuano,NA
Measles 1 Dose Coverage (Annualized),2020,57.2,Abia,Isiala-Ngwa North,NA
Measles 1 Dose Coverage (Annualized),2020,59.1,Abia,Isiala-Ngwa South,NA
Measles 1 Dose Coverage (Annualized),2020,34.9,Abia,Isuikwuato,NA
Measles 1 Dose Coverage (Annualized),2020,63,Abia,Obi Nwga,NA
Measles 1 Dose Coverage (Annualized),2020,41.8,Abia,Ohafia,NA
Measles 1 Dose Coverage (Annualized),2020,54,Abia,Osisioma Ngwa,NA
Measles 1 Dose Coverage (Annualized),2020,46.5,Abia,Ugwunagbo,NA
Measles 1 Dose Coverage (Annualized),2020,73.2,Abia,Ukwa East,NA
Measles 1 Dose Coverage (Annualized),2020,55.5,Abia,Ukwa West,NA
Measles 1 Dose Coverage (Annualized),2020,66.7,Abia,Umuahia North,NA
Measles 1 Dose Coverage (Annualized),2020,46.1,Abia,Umuahia South,NA
Measles 1 Dose Coverage (Annualized),2020,39.3,Abia,Umunneochi,NA
Measles 1 Dose Coverage (Annualized),2020,98.2,Adamawa,Demsa,NA
Measles 1 Dose Coverage (Annualized),2020,106.6,Adamawa,Fufore,NA
Measles 1 Dose Coverage (Annualized),2020,106.5,Adamawa,Ganye,NA
Measles 1 Dose Coverage (Annualized),2020,70.4,Adamawa,Girei,NA
Measles 1 Dose Coverage (Annualized),2020,100.1,Adamawa,Gombi,NA
Measles 1 Dose Coverage (Annualized),2020,69.9,Adamawa,Guyuk,NA
Measles 1 Dose Coverage (Annualized),2020,109.8,Adamawa,Hong,NA
Measles 1 Dose Coverage (Annualized),2020,112.4,Adamawa,Jada,NA
Measles 1 Dose Coverage (Annualized),2020,106.1,Adamawa,Lamurde,NA
Measles 1 Dose Coverage (Annualized),2020,80.4,Adamawa,Madagali,NA
Measles 1 Dose Coverage (Annualized),2020,106.4,Adamawa,Maiha,NA
Measles 1 Dose Coverage (Annualized),2020,93.5,Adamawa,Mayo-Belwa,NA
Measles 1 Dose Coverage (Annualized),2020,106.3,Adamawa,Michika,NA
Measles 1 Dose Coverage (Annualized),2020,90.7,Adamawa,Mubi North,NA
Measles 1 Dose Coverage (Annualized),2020,90.1,Adamawa,Mubi South,NA
Measles 1 Dose Coverage (Annualized),2020,59.8,Adamawa,Numan,NA
Measles 1 Dose Coverage (Annualized),2020,90.3,Adamawa,Shelleng,NA
Measles 1 Dose Coverage (Annualized),2020,86.9,Adamawa,Song,NA
Measles 1 Dose Coverage (Annualized),2020,187.1,Adamawa,Toungo,NA
Measles 1 Dose Coverage (Annualized),2020,96.3,Adamawa,Yola North,NA
Measles 1 Dose Coverage (Annualized),2020,77.5,Adamawa,Yola South,NA
Measles 1 Dose Coverage (Annualized),2020,80,Akwa-Ibom,Abak,NA
Measles 1 Dose Coverage (Annualized),2020,73.1,Akwa-Ibom,Eastern Obolo,NA
Measles 1 Dose Coverage (Annualized),2020,53.8,Akwa-Ibom,Eket,NA
Measles 1 Dose Coverage (Annualized),2020,57.3,Akwa-Ibom,Esit Eket,NA
Measles 1 Dose Coverage (Annualized),2020,48.9,Akwa-Ibom,Essien Udim,NA
Measles 1 Dose Coverage (Annualized),2020,45.5,Akwa-Ibom,Etim Ekpo,NA
Measles 1 Dose Coverage (Annualized),2020,49.5,Akwa-Ibom,Etinan,NA
Measles 1 Dose Coverage (Annualized),2020,62.7,Akwa-Ibom,Ibeno,NA
Measles 1 Dose Coverage (Annualized),2020,39.9,Akwa-Ibom,Ibesikpo Asutan,NA
Measles 1 Dose Coverage (Annualized),2020,43.3,Akwa-Ibom,Ibiono Ibom,NA
Measles 1 Dose Coverage (Annualized),2020,73.8,Akwa-Ibom,Ika,NA
Measles 1 Dose Coverage (Annualized),2020,71.4,Akwa-Ibom,Ikono,NA
Measles 1 Dose Coverage (Annualized),2020,65.7,Akwa-Ibom,Ikot Abasi,NA
Measles 1 Dose Coverage (Annualized),2020,51.2,Akwa-Ibom,Ikot Ekpene,NA
Measles 1 Dose Coverage (Annualized),2020,49.4,Akwa-Ibom,Ini,NA
Measles 1 Dose Coverage (Annualized),2020,62.9,Akwa-Ibom,Itu,NA
Measles 1 Dose Coverage (Annualized),2020,66,Akwa-Ibom,Mbo,NA
Measles 1 Dose Coverage (Annualized),2020,76.2,Akwa-Ibom,Mkpat Enin,NA
Measles 1 Dose Coverage (Annualized),2020,73.6,Akwa-Ibom,Nsit Atai,NA
Measles 1 Dose Coverage (Annualized),2020,95.4,Akwa-Ibom,Nsit Ibom,NA
Measles 1 Dose Coverage (Annualized),2020,30.9,Akwa-Ibom,Nsit Ubium,NA
Measles 1 Dose Coverage (Annualized),2020,59,Akwa-Ibom,Obot Akara,NA
Measles 1 Dose Coverage (Annualized),2020,63.3,Akwa-Ibom,Okobo,NA
Measles 1 Dose Coverage (Annualized),2020,64,Akwa-Ibom,Onna,NA
Measles 1 Dose Coverage (Annualized),2020,66.5,Akwa-Ibom,Oron,NA
Measles 1 Dose Coverage (Annualized),2020,41.5,Akwa-Ibom,Oruk Anam,NA
Measles 1 Dose Coverage (Annualized),2020,26.8,Akwa-Ibom,Udung Uko,NA
Measles 1 Dose Coverage (Annualized),2020,43.7,Akwa-Ibom,Ukanafun,NA
Measles 1 Dose Coverage (Annualized),2020,47.8,Akwa-Ibom,Uruan,NA
Measles 1 Dose Coverage (Annualized),2020,57.5,Akwa-Ibom,Urue-Offong/Oruko,NA
Measles 1 Dose Coverage (Annualized),2020,43.2,Akwa-Ibom,Uyo,NA
Measles 1 Dose Coverage (Annualized),2020,61.2,Anambra,Aguata,NA
Measles 1 Dose Coverage (Annualized),2020,86.1,Anambra,Anambra East,NA
Measles 1 Dose Coverage (Annualized),2020,21,Anambra,Anambra West,NA
Measles 1 Dose Coverage (Annualized),2020,57.3,Anambra,Anaocha,NA
Measles 1 Dose Coverage (Annualized),2020,57.7,Anambra,Awka North,NA
Measles 1 Dose Coverage (Annualized),2020,80.8,Anambra,Awka South,NA
Measles 1 Dose Coverage (Annualized),2020,61.7,Anambra,Ayamelum,NA
Measles 1 Dose Coverage (Annualized),2020,40.7,Anambra,Dunukofia,NA
Measles 1 Dose Coverage (Annualized),2020,54.4,Anambra,Ekwusigo,NA
Measles 1 Dose Coverage (Annualized),2020,81.8,Anambra,Idemili North,NA
Measles 1 Dose Coverage (Annualized),2020,70.6,Anambra,Idemili South,NA
Measles 1 Dose Coverage (Annualized),2020,53.3,Anambra,Ihiala,NA
Measles 1 Dose Coverage (Annualized),2020,51.2,Anambra,Njikoka,NA
Measles 1 Dose Coverage (Annualized),2020,103.5,Anambra,Nnewi North,NA
Measles 1 Dose Coverage (Annualized),2020,124.4,Anambra,Nnewi South,NA
Measles 1 Dose Coverage (Annualized),2020,53.7,Anambra,Ogbaru,NA
Measles 1 Dose Coverage (Annualized),2020,139.7,Anambra,Onitsha North,NA
Measles 1 Dose Coverage (Annualized),2020,68.4,Anambra,Onitsha South,NA
Measles 1 Dose Coverage (Annualized),2020,41.3,Anambra,Orumba North,NA
Measles 1 Dose Coverage (Annualized),2020,58,Anambra,Orumba South,NA
Measles 1 Dose Coverage (Annualized),2020,63.8,Anambra,Oyi,NA
Measles 1 Dose Coverage (Annualized),2020,59.8,Bauchi,Alkaleri,NA
Measles 1 Dose Coverage (Annualized),2020,66.1,Bauchi,Bauchi,NA
Measles 1 Dose Coverage (Annualized),2020,86.9,Bauchi,Bogoro,NA
Measles 1 Dose Coverage (Annualized),2020,69,Bauchi,Dambam,NA
Measles 1 Dose Coverage (Annualized),2020,53.1,Bauchi,Darazo,NA
Measles 1 Dose Coverage (Annualized),2020,90.5,Bauchi,Dass,NA
Measles 1 Dose Coverage (Annualized),2020,47.9,Bauchi,Gamawa,NA
Measles 1 Dose Coverage (Annualized),2020,80.9,Bauchi,Ganjuwa,NA
Measles 1 Dose Coverage (Annualized),2020,70.3,Bauchi,Giade,NA
Measles 1 Dose Coverage (Annualized),2020,36,Bauchi,Itas/Gadau,NA
Measles 1 Dose Coverage (Annualized),2020,58.4,Bauchi,Jama'are,NA
Measles 1 Dose Coverage (Annualized),2020,57.1,Bauchi,Katagum,NA
Measles 1 Dose Coverage (Annualized),2020,48.9,Bauchi,Kirfi,NA
Measles 1 Dose Coverage (Annualized),2020,46.6,Bauchi,Misau,NA
Measles 1 Dose Coverage (Annualized),2020,50.9,Bauchi,Ningi,NA
Measles 1 Dose Coverage (Annualized),2020,51.6,Bauchi,Shira,NA
Measles 1 Dose Coverage (Annualized),2020,73.9,Bauchi,Tafawa-Balewa,NA
Measles 1 Dose Coverage (Annualized),2020,83.4,Bauchi,Toro,NA
Measles 1 Dose Coverage (Annualized),2020,74.7,Bauchi,Warji,NA
Measles 1 Dose Coverage (Annualized),2020,92.6,Bauchi,Zaki,NA
Measles 1 Dose Coverage (Annualized),2020,31.2,Benue,Ado,NA
Measles 1 Dose Coverage (Annualized),2020,76,Benue,Agatu,NA
Measles 1 Dose Coverage (Annualized),2020,88.8,Benue,Apa,NA
Measles 1 Dose Coverage (Annualized),2020,45.1,Benue,Buruku,NA
Measles 1 Dose Coverage (Annualized),2020,45.5,Benue,Gboko,NA
Measles 1 Dose Coverage (Annualized),2020,31.7,Benue,Guma,NA
Measles 1 Dose Coverage (Annualized),2020,40.1,Benue,Gwer East,NA
Measles 1 Dose Coverage (Annualized),2020,44.8,Benue,Gwer West,NA
Measles 1 Dose Coverage (Annualized),2020,64.3,Benue,Katsina-Ala,NA
Measles 1 Dose Coverage (Annualized),2020,24.7,Benue,Konshisha,NA
Measles 1 Dose Coverage (Annualized),2020,52.5,Benue,Kwande,NA
Measles 1 Dose Coverage (Annualized),2020,92.8,Benue,Logo,NA
Measles 1 Dose Coverage (Annualized),2020,110.1,Benue,Makurdi,NA
Measles 1 Dose Coverage (Annualized),2020,83.8,Benue,Obi,NA
Measles 1 Dose Coverage (Annualized),2020,51.2,Benue,Ogbadibo,NA
Measles 1 Dose Coverage (Annualized),2020,56.1,Benue,Ohimini,NA
Measles 1 Dose Coverage (Annualized),2020,74.2,Benue,Oju,NA
Measles 1 Dose Coverage (Annualized),2020,33,Benue,Okpokwu,NA
Measles 1 Dose Coverage (Annualized),2020,63.5,Benue,Otukpo,NA
Measles 1 Dose Coverage (Annualized),2020,67.9,Benue,Tarka,NA
Measles 1 Dose Coverage (Annualized),2020,31.7,Benue,Ukum,NA
Measles 1 Dose Coverage (Annualized),2020,55,Benue,Ushongo,NA
Measles 1 Dose Coverage (Annualized),2020,50,Benue,Vandeikya,NA
Measles 1 Dose Coverage (Annualized),2020,108.8,Borno,Askira/Uba,NA
Measles 1 Dose Coverage (Annualized),2020,23.1,Borno,Bama,NA
Measles 1 Dose Coverage (Annualized),2020,155.8,Borno,Bayo,NA
Measles 1 Dose Coverage (Annualized),2020,141.7,Borno,Biu,NA
Measles 1 Dose Coverage (Annualized),2020,122.8,Borno,Chibok,NA
Measles 1 Dose Coverage (Annualized),2020,27.4,Borno,Damboa,NA
Measles 1 Dose Coverage (Annualized),2020,34.5,Borno,Dikwa,NA
Measles 1 Dose Coverage (Annualized),2020,34.1,Borno,Gubio,NA
Measles 1 Dose Coverage (Annualized),2020,62.9,Borno,Gwoza,NA
Measles 1 Dose Coverage (Annualized),2020,99,Borno,Hawul,NA
Measles 1 Dose Coverage (Annualized),2020,152,Borno,Jere,NA
Measles 1 Dose Coverage (Annualized),2020,46.4,Borno,Kaga,NA
Measles 1 Dose Coverage (Annualized),2020,45.3,Borno,Kala/Balge,NA
Measles 1 Dose Coverage (Annualized),2020,65.4,Borno,Konduga,NA
Measles 1 Dose Coverage (Annualized),2020,219,Borno,Kwaya Kusar,NA
Measles 1 Dose Coverage (Annualized),2020,94.2,Borno,Mafa,NA
Measles 1 Dose Coverage (Annualized),2020,56.4,Borno,Magumeri,NA
Measles 1 Dose Coverage (Annualized),2020,56.1,Borno,Maiduguri,NA
Measles 1 Dose Coverage (Annualized),2020,16.2,Borno,Mobbar,NA
Measles 1 Dose Coverage (Annualized),2020,230.2,Borno,Monguno,NA
Measles 1 Dose Coverage (Annualized),2020,40.2,Borno,Ngala,NA
Measles 1 Dose Coverage (Annualized),2020,53.7,Borno,Nganzai,NA
Measles 1 Dose Coverage (Annualized),2020,127.2,Borno,Shani,NA
Measles 1 Dose Coverage (Annualized),2020,14.9,Bayelsa,Brass,NA
Measles 1 Dose Coverage (Annualized),2020,16.9,Bayelsa,Ekeremor,NA
Measles 1 Dose Coverage (Annualized),2020,15.4,Bayelsa,Kolokuma/Opokuma,NA
Measles 1 Dose Coverage (Annualized),2020,31.4,Bayelsa,Nembe,NA
Measles 1 Dose Coverage (Annualized),2020,16.2,Bayelsa,Ogbia,NA
Measles 1 Dose Coverage (Annualized),2020,16,Bayelsa,Sagbama,NA
Measles 1 Dose Coverage (Annualized),2020,10.7,Bayelsa,Southern Ijaw,NA
Measles 1 Dose Coverage (Annualized),2020,44.7,Bayelsa,Yenagoa,NA
Measles 1 Dose Coverage (Annualized),2020,101.4,Cross River,Abi,NA
Measles 1 Dose Coverage (Annualized),2020,94.9,Cross River,Akamkpa,NA
Measles 1 Dose Coverage (Annualized),2020,88,Cross River,Akpabuyo,NA
Measles 1 Dose Coverage (Annualized),2020,131.5,Cross River,Bakassi,NA
Measles 1 Dose Coverage (Annualized),2020,77.3,Cross River,Bekwarra,NA
Measles 1 Dose Coverage (Annualized),2020,83.1,Cross River,Biase,NA
Measles 1 Dose Coverage (Annualized),2020,79.6,Cross River,Boki,NA
Measles 1 Dose Coverage (Annualized),2020,77.6,Cross River,Calabar Municipal,NA
Measles 1 Dose Coverage (Annualized),2020,72.9,Cross River,Calabar South,NA
Measles 1 Dose Coverage (Annualized),2020,100.3,Cross River,Etung,NA
Measles 1 Dose Coverage (Annualized),2020,51.1,Cross River,Ikom,NA
Measles 1 Dose Coverage (Annualized),2020,49.7,Cross River,Obanliku,NA
Measles 1 Dose Coverage (Annualized),2020,35.4,Cross River,Obubra,NA
Measles 1 Dose Coverage (Annualized),2020,85.9,Cross River,Obudu,NA
Measles 1 Dose Coverage (Annualized),2020,69.8,Cross River,Odukpani,NA
Measles 1 Dose Coverage (Annualized),2020,89,Cross River,Ogoja,NA
Measles 1 Dose Coverage (Annualized),2020,90.5,Cross River,Yakurr,NA
Measles 1 Dose Coverage (Annualized),2020,70.3,Cross River,Yala,NA
Measles 1 Dose Coverage (Annualized),2020,111.3,Delta,Aniocha North,NA
Measles 1 Dose Coverage (Annualized),2020,59.7,Delta,Aniocha South,NA
Measles 1 Dose Coverage (Annualized),2020,139.2,Delta,Bomadi,NA
Measles 1 Dose Coverage (Annualized),2020,44.1,Delta,Burutu,NA
Measles 1 Dose Coverage (Annualized),2020,64.9,Delta,Ethiope East,NA
Measles 1 Dose Coverage (Annualized),2020,62.7,Delta,Ethiope West,NA
Measles 1 Dose Coverage (Annualized),2020,87,Delta,Ika North East,NA
Measles 1 Dose Coverage (Annualized),2020,75.8,Delta,Ika South,NA
Measles 1 Dose Coverage (Annualized),2020,73.8,Delta,Isoko North,NA
Measles 1 Dose Coverage (Annualized),2020,89.8,Delta,Isoko South,NA
Measles 1 Dose Coverage (Annualized),2020,36.8,Delta,Ndokwa East,NA
Measles 1 Dose Coverage (Annualized),2020,61.2,Delta,Ndokwa West,NA
Measles 1 Dose Coverage (Annualized),2020,86.6,Delta,Okpe,NA
Measles 1 Dose Coverage (Annualized),2020,52.2,Delta,Oshimili North,NA
Measles 1 Dose Coverage (Annualized),2020,99.5,Delta,Oshimili South,NA
Measles 1 Dose Coverage (Annualized),2020,45.3,Delta,Patani,NA
Measles 1 Dose Coverage (Annualized),2020,48.1,Delta,Sapele,NA
Measles 1 Dose Coverage (Annualized),2020,74.7,Delta,Udu,NA
Measles 1 Dose Coverage (Annualized),2020,91.8,Delta,Ughelli North,NA
Measles 1 Dose Coverage (Annualized),2020,62.9,Delta,Ughelli South,NA
Measles 1 Dose Coverage (Annualized),2020,86.4,Delta,Ukwuani,NA
Measles 1 Dose Coverage (Annualized),2020,98.3,Delta,Uvwie,NA
Measles 1 Dose Coverage (Annualized),2020,71.2,Delta,Warri North,NA
Measles 1 Dose Coverage (Annualized),2020,46.4,Delta,Warri South,NA
Measles 1 Dose Coverage (Annualized),2020,120.6,Delta,Warri South West,NA
Measles 1 Dose Coverage (Annualized),2020,85.3,Ebonyi,Abakaliki,NA
Measles 1 Dose Coverage (Annualized),2020,71.7,Ebonyi,Afikpo North,NA
Measles 1 Dose Coverage (Annualized),2020,82.3,Ebonyi,Afikpo South,NA
Measles 1 Dose Coverage (Annualized),2020,123,Ebonyi,Ebonyi,NA
Measles 1 Dose Coverage (Annualized),2020,63.8,Ebonyi,Ezza North,NA
Measles 1 Dose Coverage (Annualized),2020,65.8,Ebonyi,Ezza South,NA
Measles 1 Dose Coverage (Annualized),2020,63.3,Ebonyi,Ikwo,NA
Measles 1 Dose Coverage (Annualized),2020,38.8,Ebonyi,Ishielu,NA
Measles 1 Dose Coverage (Annualized),2020,66.5,Ebonyi,Ivo,NA
Measles 1 Dose Coverage (Annualized),2020,85.4,Ebonyi,Izzi,NA
Measles 1 Dose Coverage (Annualized),2020,89.9,Ebonyi,Ohaozara,NA
Measles 1 Dose Coverage (Annualized),2020,65.6,Ebonyi,Ohaukwu,NA
Measles 1 Dose Coverage (Annualized),2020,73.8,Ebonyi,Onicha,NA
Measles 1 Dose Coverage (Annualized),2020,54.5,Edo,Akoko-Edo,NA
Measles 1 Dose Coverage (Annualized),2020,46.5,Edo,Egor,NA
