Indicator,Year,Values,State,LGA,Months
Penta 3 Coverage (Annualized),2019,869.5,Yobe,Nguru,NA
Penta 3 Coverage (Annualized),2019,1791.6,Yobe,Potiskum,NA
Penta 3 Coverage (Annualized),2019,1010,Yobe,Tarmuwa,NA
Penta 3 Coverage (Annualized),2019,595.2,Yobe,Yunusari,NA
Penta 3 Coverage (Annualized),2019,1012.9,Yobe,Yusufari,NA
Penta 3 Coverage (Annualized),2019,1057.6,Zamfara,Anka,NA
Penta 3 Coverage (Annualized),2019,1218.1,Zamfara,Bakura,NA
Penta 3 Coverage (Annualized),2019,923.2,Zamfara,Birnin Magaji,NA
Penta 3 Coverage (Annualized),2019,1099.7,Zamfara,Bukkuyum,NA
Penta 3 Coverage (Annualized),2019,1243.1,Zamfara,Bungudu,NA
Penta 3 Coverage (Annualized),2019,827.4,Zamfara,Gummi,NA
Penta 3 Coverage (Annualized),2019,747.8,Zamfara,Gusau,NA
Penta 3 Coverage (Annualized),2019,784.6,Zamfara,Kaura Namoda,NA
Penta 3 Coverage (Annualized),2019,854.2,Zamfara,Maradun,NA
Penta 3 Coverage (Annualized),2019,886.2,Zamfara,Maru,NA
Penta 3 Coverage (Annualized),2019,847.3,Zamfara,Shinkafi,NA
Penta 3 Coverage (Annualized),2019,1222.3,Zamfara,Talata Mafara,NA
Penta 3 Coverage (Annualized),2019,905.2,Zamfara,Tsafe,NA
Penta 3 Coverage (Annualized),2019,841.9,Zamfara,Zurmi,NA
Penta 3 Coverage (Annualized),2020,720.4,Abia,State level data,NA
Penta 3 Coverage (Annualized),2020,1258.6,Adamawa,State level data,NA
Penta 3 Coverage (Annualized),2020,743.1,Akwa-Ibom,State level data,NA
Penta 3 Coverage (Annualized),2020,733.8,Anambra,State level data,NA
Penta 3 Coverage (Annualized),2020,904.8,Bauchi,State level data,NA
Penta 3 Coverage (Annualized),2020,728.1,Benue,State level data,NA
Penta 3 Coverage (Annualized),2020,987.3,Borno,State level data,NA
Penta 3 Coverage (Annualized),2020,279.4,Bayelsa,State level data,NA
Penta 3 Coverage (Annualized),2020,948.7,Cross River,State level data,NA
Penta 3 Coverage (Annualized),2020,918.3,Delta,State level data,NA
Penta 3 Coverage (Annualized),2020,968.5,Ebonyi,State level data,NA
Penta 3 Coverage (Annualized),2020,610.6,Edo,State level data,NA
Penta 3 Coverage (Annualized),2020,806.2,Ekiti,State level data,NA
Penta 3 Coverage (Annualized),2020,788.5,Enugu,State level data,NA
Penta 3 Coverage (Annualized),2020,1349.8,Federal Capital Territory,State level data,NA
Penta 3 Coverage (Annualized),2020,1100.1,Gombe,State level data,NA
Penta 3 Coverage (Annualized),2020,833.4,Imo,State level data,NA
Penta 3 Coverage (Annualized),2020,1178.8,Jigawa,State level data,NA
Penta 3 Coverage (Annualized),2020,1158.8,Kaduna,State level data,NA
Penta 3 Coverage (Annualized),2020,1181.8,Kebbi,State level data,NA
Penta 3 Coverage (Annualized),2020,1035.8,Kano,State level data,NA
Penta 3 Coverage (Annualized),2020,834.9,Kogi,State level data,NA
Penta 3 Coverage (Annualized),2020,941,Katsina,State level data,NA
Penta 3 Coverage (Annualized),2020,881.4,Kwara,State level data,NA
Penta 3 Coverage (Annualized),2020,832.8,Lagos,State level data,NA
Penta 3 Coverage (Annualized),2020,1160.9,Nasarawa,State level data,NA
Penta 3 Coverage (Annualized),2020,922.9,Federal Government,State level data,NA
Penta 3 Coverage (Annualized),2020,1007.1,Niger,State level data,NA
Penta 3 Coverage (Annualized),2020,1008.7,Ogun,State level data,NA
Penta 3 Coverage (Annualized),2020,942.8,Ondo,State level data,NA
Penta 3 Coverage (Annualized),2020,666.8,Osun,State level data,NA
Penta 3 Coverage (Annualized),2020,905.4,Oyo,State level data,NA
Penta 3 Coverage (Annualized),2020,687.8,Plateau,State level data,NA
Penta 3 Coverage (Annualized),2020,937.5,Rivers,State level data,NA
Penta 3 Coverage (Annualized),2020,931.1,Sokoto,State level data,NA
Penta 3 Coverage (Annualized),2020,959.1,Taraba,State level data,NA
Penta 3 Coverage (Annualized),2020,1088.7,Yobe,State level data,NA
Penta 3 Coverage (Annualized),2020,958.3,Zamfara,State level data,NA
Penta 3 Coverage (Annualized),2020,844.6,Abia,Aba North,NA
Penta 3 Coverage (Annualized),2020,797.4,Abia,Aba South,NA
Penta 3 Coverage (Annualized),2020,784.4,Abia,Arochukwu,NA
Penta 3 Coverage (Annualized),2020,497.3,Abia,Bende,NA
Penta 3 Coverage (Annualized),2020,606.2,Abia,Ikwuano,NA
Penta 3 Coverage (Annualized),2020,831.6,Abia,Isiala-Ngwa North,NA
Penta 3 Coverage (Annualized),2020,893.6,Abia,Isiala-Ngwa South,NA
Penta 3 Coverage (Annualized),2020,503.3,Abia,Isuikwuato,NA
Penta 3 Coverage (Annualized),2020,630.4,Abia,Obi Nwga,NA
Penta 3 Coverage (Annualized),2020,569,Abia,Ohafia,NA
Penta 3 Coverage (Annualized),2020,736.2,Abia,Osisioma Ngwa,NA
Penta 3 Coverage (Annualized),2020,720.4,Abia,Ugwunagbo,NA
Penta 3 Coverage (Annualized),2020,1080,Abia,Ukwa East,NA
Penta 3 Coverage (Annualized),2020,803.3,Abia,Ukwa West,NA
Penta 3 Coverage (Annualized),2020,881.4,Abia,Umuahia North,NA
Penta 3 Coverage (Annualized),2020,576.3,Abia,Umuahia South,NA
Penta 3 Coverage (Annualized),2020,672.3,Abia,Umunneochi,NA
Penta 3 Coverage (Annualized),2020,1243.9,Adamawa,Demsa,NA
Penta 3 Coverage (Annualized),2020,1323.7,Adamawa,Fufore,NA
Penta 3 Coverage (Annualized),2020,1484.5,Adamawa,Ganye,NA
Penta 3 Coverage (Annualized),2020,1008.1,Adamawa,Girei,NA
Penta 3 Coverage (Annualized),2020,1494.3,Adamawa,Gombi,NA
Penta 3 Coverage (Annualized),2020,1100.7,Adamawa,Guyuk,NA
Penta 3 Coverage (Annualized),2020,1408,Adamawa,Hong,NA
Penta 3 Coverage (Annualized),2020,1317.2,Adamawa,Jada,NA
Penta 3 Coverage (Annualized),2020,1331.9,Adamawa,Lamurde,NA
Penta 3 Coverage (Annualized),2020,985.2,Adamawa,Madagali,NA
Penta 3 Coverage (Annualized),2020,1329.1,Adamawa,Maiha,NA
Penta 3 Coverage (Annualized),2020,1227.5,Adamawa,Mayo-Belwa,NA
Penta 3 Coverage (Annualized),2020,1443.6,Adamawa,Michika,NA
Penta 3 Coverage (Annualized),2020,1208.9,Adamawa,Mubi North,NA
Penta 3 Coverage (Annualized),2020,1157,Adamawa,Mubi South,NA
Penta 3 Coverage (Annualized),2020,741.7,Adamawa,Numan,NA
Penta 3 Coverage (Annualized),2020,1141.7,Adamawa,Shelleng,NA
Penta 3 Coverage (Annualized),2020,1208.9,Adamawa,Song,NA
Penta 3 Coverage (Annualized),2020,2047.6,Adamawa,Toungo,NA
Penta 3 Coverage (Annualized),2020,1395.9,Adamawa,Yola North,NA
Penta 3 Coverage (Annualized),2020,1083.7,Adamawa,Yola South,NA
Penta 3 Coverage (Annualized),2020,971,Akwa-Ibom,Abak,NA
Penta 3 Coverage (Annualized),2020,917.2,Akwa-Ibom,Eastern Obolo,NA
Penta 3 Coverage (Annualized),2020,667.8,Akwa-Ibom,Eket,NA
Penta 3 Coverage (Annualized),2020,807.8,Akwa-Ibom,Esit Eket,NA
Penta 3 Coverage (Annualized),2020,738.9,Akwa-Ibom,Essien Udim,NA
Penta 3 Coverage (Annualized),2020,541.9,Akwa-Ibom,Etim Ekpo,NA
Penta 3 Coverage (Annualized),2020,806,Akwa-Ibom,Etinan,NA
Penta 3 Coverage (Annualized),2020,954,Akwa-Ibom,Ibeno,NA
Penta 3 Coverage (Annualized),2020,513.1,Akwa-Ibom,Ibesikpo Asutan,NA
Penta 3 Coverage (Annualized),2020,614.9,Akwa-Ibom,Ibiono Ibom,NA
Penta 3 Coverage (Annualized),2020,922.8,Akwa-Ibom,Ika,NA
Penta 3 Coverage (Annualized),2020,975.3,Akwa-Ibom,Ikono,NA
Penta 3 Coverage (Annualized),2020,826.2,Akwa-Ibom,Ikot Abasi,NA
Penta 3 Coverage (Annualized),2020,581.9,Akwa-Ibom,Ikot Ekpene,NA
Penta 3 Coverage (Annualized),2020,634.6,Akwa-Ibom,Ini,NA
Penta 3 Coverage (Annualized),2020,749.8,Akwa-Ibom,Itu,NA
Penta 3 Coverage (Annualized),2020,926,Akwa-Ibom,Mbo,NA
Penta 3 Coverage (Annualized),2020,1070.4,Akwa-Ibom,Mkpat Enin,NA
Penta 3 Coverage (Annualized),2020,899.8,Akwa-Ibom,Nsit Atai,NA
Penta 3 Coverage (Annualized),2020,1059.8,Akwa-Ibom,Nsit Ibom,NA
Penta 3 Coverage (Annualized),2020,341.1,Akwa-Ibom,Nsit Ubium,NA
Penta 3 Coverage (Annualized),2020,880.1,Akwa-Ibom,Obot Akara,NA
Penta 3 Coverage (Annualized),2020,756.4,Akwa-Ibom,Okobo,NA
Penta 3 Coverage (Annualized),2020,814.6,Akwa-Ibom,Onna,NA
Penta 3 Coverage (Annualized),2020,889.2,Akwa-Ibom,Oron,NA
Penta 3 Coverage (Annualized),2020,646.8,Akwa-Ibom,Oruk Anam,NA
Penta 3 Coverage (Annualized),2020,410.4,Akwa-Ibom,Udung Uko,NA
Penta 3 Coverage (Annualized),2020,554.7,Akwa-Ibom,Ukanafun,NA
Penta 3 Coverage (Annualized),2020,685.1,Akwa-Ibom,Uruan,NA
Penta 3 Coverage (Annualized),2020,803.6,Akwa-Ibom,Urue-Offong/Oruko,NA
Penta 3 Coverage (Annualized),2020,555.4,Akwa-Ibom,Uyo,NA
Penta 3 Coverage (Annualized),2020,772.6,Anambra,Aguata,NA
Penta 3 Coverage (Annualized),2020,859.2,Anambra,Anambra East,NA
Penta 3 Coverage (Annualized),2020,237.8,Anambra,Anambra West,NA
Penta 3 Coverage (Annualized),2020,663,Anambra,Anaocha,NA
Penta 3 Coverage (Annualized),2020,797.4,Anambra,Awka North,NA
Penta 3 Coverage (Annualized),2020,936.6,Anambra,Awka South,NA
Penta 3 Coverage (Annualized),2020,709.5,Anambra,Ayamelum,NA
Penta 3 Coverage (Annualized),2020,478.3,Anambra,Dunukofia,NA
Penta 3 Coverage (Annualized),2020,549.9,Anambra,Ekwusigo,NA
Penta 3 Coverage (Annualized),2020,955.6,Anambra,Idemili North,NA
Penta 3 Coverage (Annualized),2020,685.6,Anambra,Idemili South,NA
Penta 3 Coverage (Annualized),2020,677.3,Anambra,Ihiala,NA
Penta 3 Coverage (Annualized),2020,506.4,Anambra,Njikoka,NA
Penta 3 Coverage (Annualized),2020,1018.7,Anambra,Nnewi North,NA
Penta 3 Coverage (Annualized),2020,1347,Anambra,Nnewi South,NA
Penta 3 Coverage (Annualized),2020,503.1,Anambra,Ogbaru,NA
Penta 3 Coverage (Annualized),2020,1082.3,Anambra,Onitsha North,NA
Penta 3 Coverage (Annualized),2020,627.5,Anambra,Onitsha South,NA
Penta 3 Coverage (Annualized),2020,459.7,Anambra,Orumba North,NA
Penta 3 Coverage (Annualized),2020,593.6,Anambra,Orumba South,NA
Penta 3 Coverage (Annualized),2020,739.3,Anambra,Oyi,NA
Penta 3 Coverage (Annualized),2020,829.5,Bauchi,Alkaleri,NA
Penta 3 Coverage (Annualized),2020,1022.3,Bauchi,Bauchi,NA
Penta 3 Coverage (Annualized),2020,1171.1,Bauchi,Bogoro,NA
Penta 3 Coverage (Annualized),2020,952.9,Bauchi,Dambam,NA
Penta 3 Coverage (Annualized),2020,831.6,Bauchi,Darazo,NA
Penta 3 Coverage (Annualized),2020,1223.7,Bauchi,Dass,NA
Penta 3 Coverage (Annualized),2020,682.9,Bauchi,Gamawa,NA
Penta 3 Coverage (Annualized),2020,1176.4,Bauchi,Ganjuwa,NA
Penta 3 Coverage (Annualized),2020,1051.5,Bauchi,Giade,NA
Penta 3 Coverage (Annualized),2020,626.6,Bauchi,Itas/Gadau,NA
Penta 3 Coverage (Annualized),2020,781.3,Bauchi,Jama'are,NA
Penta 3 Coverage (Annualized),2020,769.2,Bauchi,Katagum,NA
Penta 3 Coverage (Annualized),2020,852.3,Bauchi,Kirfi,NA
Penta 3 Coverage (Annualized),2020,650.6,Bauchi,Misau,NA
Penta 3 Coverage (Annualized),2020,809.8,Bauchi,Ningi,NA
Penta 3 Coverage (Annualized),2020,693.8,Bauchi,Shira,NA
Penta 3 Coverage (Annualized),2020,1033.9,Bauchi,Tafawa-Balewa,NA
Penta 3 Coverage (Annualized),2020,1164.6,Bauchi,Toro,NA
Penta 3 Coverage (Annualized),2020,982.5,Bauchi,Warji,NA
Penta 3 Coverage (Annualized),2020,1126.5,Bauchi,Zaki,NA
Penta 3 Coverage (Annualized),2020,418.2,Benue,Ado,NA
Penta 3 Coverage (Annualized),2020,841.9,Benue,Agatu,NA
Penta 3 Coverage (Annualized),2020,698.5,Benue,Apa,NA
Penta 3 Coverage (Annualized),2020,741.4,Benue,Buruku,NA
Penta 3 Coverage (Annualized),2020,690,Benue,Gboko,NA
Penta 3 Coverage (Annualized),2020,376.2,Benue,Guma,NA
Penta 3 Coverage (Annualized),2020,485.5,Benue,Gwer East,NA
Penta 3 Coverage (Annualized),2020,436.8,Benue,Gwer West,NA
Penta 3 Coverage (Annualized),2020,749.1,Benue,Katsina-Ala,NA
Penta 3 Coverage (Annualized),2020,318.9,Benue,Konshisha,NA
Penta 3 Coverage (Annualized),2020,645.2,Benue,Kwande,NA
Penta 3 Coverage (Annualized),2020,1185.7,Benue,Logo,NA
Penta 3 Coverage (Annualized),2020,1242.2,Benue,Makurdi,NA
Penta 3 Coverage (Annualized),2020,907.3,Benue,Obi,NA
Penta 3 Coverage (Annualized),2020,616.4,Benue,Ogbadibo,NA
Penta 3 Coverage (Annualized),2020,426.2,Benue,Ohimini,NA
Penta 3 Coverage (Annualized),2020,1026.4,Benue,Oju,NA
Penta 3 Coverage (Annualized),2020,598.3,Benue,Okpokwu,NA
Penta 3 Coverage (Annualized),2020,841.6,Benue,Otukpo,NA
Penta 3 Coverage (Annualized),2020,944.8,Benue,Tarka,NA
Penta 3 Coverage (Annualized),2020,354.6,Benue,Ukum,NA
Penta 3 Coverage (Annualized),2020,1320,Benue,Ushongo,NA
Penta 3 Coverage (Annualized),2020,684.3,Benue,Vandeikya,NA
Penta 3 Coverage (Annualized),2020,1732.9,Borno,Askira/Uba,NA
Penta 3 Coverage (Annualized),2020,388.8,Borno,Bama,NA
Penta 3 Coverage (Annualized),2020,1993.3,Borno,Bayo,NA
Penta 3 Coverage (Annualized),2020,2716.8,Borno,Biu,NA
Penta 3 Coverage (Annualized),2020,1787.8,Borno,Chibok,NA
Penta 3 Coverage (Annualized),2020,413.8,Borno,Damboa,NA
Penta 3 Coverage (Annualized),2020,508.9,Borno,Dikwa,NA
Penta 3 Coverage (Annualized),2020,589.5,Borno,Gubio,NA
Penta 3 Coverage (Annualized),2020,802.6,Borno,Gwoza,NA
Penta 3 Coverage (Annualized),2020,1474.6,Borno,Hawul,NA
Penta 3 Coverage (Annualized),2020,2388.4,Borno,Jere,NA
Penta 3 Coverage (Annualized),2020,823.5,Borno,Kaga,NA
Penta 3 Coverage (Annualized),2020,419.3,Borno,Kala/Balge,NA
Penta 3 Coverage (Annualized),2020,944.8,Borno,Konduga,NA
Penta 3 Coverage (Annualized),2020,3100.5,Borno,Kwaya Kusar,NA
Penta 3 Coverage (Annualized),2020,1204.4,Borno,Mafa,NA
Penta 3 Coverage (Annualized),2020,773.8,Borno,Magumeri,NA
Penta 3 Coverage (Annualized),2020,943,Borno,Maiduguri,NA
Penta 3 Coverage (Annualized),2020,198.4,Borno,Mobbar,NA
Penta 3 Coverage (Annualized),2020,2659.9,Borno,Monguno,NA
Penta 3 Coverage (Annualized),2020,474.2,Borno,Ngala,NA
Penta 3 Coverage (Annualized),2020,765,Borno,Nganzai,NA
Penta 3 Coverage (Annualized),2020,2004.2,Borno,Shani,NA
Penta 3 Coverage (Annualized),2020,172,Bayelsa,Brass,NA
Penta 3 Coverage (Annualized),2020,209.6,Bayelsa,Ekeremor,NA
Penta 3 Coverage (Annualized),2020,185.7,Bayelsa,Kolokuma/Opokuma,NA
Penta 3 Coverage (Annualized),2020,420,Bayelsa,Nembe,NA
Penta 3 Coverage (Annualized),2020,230,Bayelsa,Ogbia,NA
Penta 3 Coverage (Annualized),2020,189.2,Bayelsa,Sagbama,NA
Penta 3 Coverage (Annualized),2020,127.2,Bayelsa,Southern Ijaw,NA
Penta 3 Coverage (Annualized),2020,568.1,Bayelsa,Yenagoa,NA
Penta 3 Coverage (Annualized),2020,1077.4,Cross River,Abi,NA
Penta 3 Coverage (Annualized),2020,999.6,Cross River,Akamkpa,NA
Penta 3 Coverage (Annualized),2020,889.6,Cross River,Akpabuyo,NA
Penta 3 Coverage (Annualized),2020,1770.5,Cross River,Bakassi,NA
Penta 3 Coverage (Annualized),2020,1004.1,Cross River,Bekwarra,NA
Penta 3 Coverage (Annualized),2020,1010.5,Cross River,Biase,NA
Penta 3 Coverage (Annualized),2020,1119.4,Cross River,Boki,NA
Penta 3 Coverage (Annualized),2020,914,Cross River,Calabar Municipal,NA
Penta 3 Coverage (Annualized),2020,1097.5,Cross River,Calabar South,NA
Penta 3 Coverage (Annualized),2020,1159.7,Cross River,Etung,NA
Penta 3 Coverage (Annualized),2020,696.8,Cross River,Ikom,NA
Penta 3 Coverage (Annualized),2020,752.1,Cross River,Obanliku,NA
Penta 3 Coverage (Annualized),2020,498.8,Cross River,Obubra,NA
Penta 3 Coverage (Annualized),2020,1080.2,Cross River,Obudu,NA
Penta 3 Coverage (Annualized),2020,837.1,Cross River,Odukpani,NA
Penta 3 Coverage (Annualized),2020,1003,Cross River,Ogoja,NA
Penta 3 Coverage (Annualized),2020,1000,Cross River,Yakurr,NA
Penta 3 Coverage (Annualized),2020,934.4,Cross River,Yala,NA
Penta 3 Coverage (Annualized),2020,1154.1,Delta,Aniocha North,NA
Penta 3 Coverage (Annualized),2020,1098.8,Delta,Aniocha South,NA
Penta 3 Coverage (Annualized),2020,1194.7,Delta,Bomadi,NA
Penta 3 Coverage (Annualized),2020,707,Delta,Burutu,NA
Penta 3 Coverage (Annualized),2020,906.1,Delta,Ethiope East,NA
Penta 3 Coverage (Annualized),2020,1018.7,Delta,Ethiope West,NA
Penta 3 Coverage (Annualized),2020,1074.9,Delta,Ika North East,NA
Penta 3 Coverage (Annualized),2020,935.3,Delta,Ika South,NA
Penta 3 Coverage (Annualized),2020,1088.7,Delta,Isoko North,NA
Penta 3 Coverage (Annualized),2020,1048.9,Delta,Isoko South,NA
Penta 3 Coverage (Annualized),2020,459.3,Delta,Ndokwa East,NA
Penta 3 Coverage (Annualized),2020,863.9,Delta,Ndokwa West,NA
Penta 3 Coverage (Annualized),2020,1012.4,Delta,Okpe,NA
Penta 3 Coverage (Annualized),2020,838.6,Delta,Oshimili North,NA
Penta 3 Coverage (Annualized),2020,1082.9,Delta,Oshimili South,NA
Penta 3 Coverage (Annualized),2020,592.4,Delta,Patani,NA
Penta 3 Coverage (Annualized),2020,673.4,Delta,Sapele,NA
Penta 3 Coverage (Annualized),2020,880,Delta,Udu,NA
Penta 3 Coverage (Annualized),2020,964.1,Delta,Ughelli North,NA
Penta 3 Coverage (Annualized),2020,937.8,Delta,Ughelli South,NA
Penta 3 Coverage (Annualized),2020,830.7,Delta,Ukwuani,NA
Penta 3 Coverage (Annualized),2020,1192.4,Delta,Uvwie,NA
Penta 3 Coverage (Annualized),2020,749,Delta,Warri North,NA
Penta 3 Coverage (Annualized),2020,683.7,Delta,Warri South,NA
Penta 3 Coverage (Annualized),2020,896.1,Delta,Warri South West,NA
Penta 3 Coverage (Annualized),2020,1092.6,Ebonyi,Abakaliki,NA
Penta 3 Coverage (Annualized),2020,878.3,Ebonyi,Afikpo North,NA
Penta 3 Coverage (Annualized),2020,1084.9,Ebonyi,Afikpo South,NA
Penta 3 Coverage (Annualized),2020,1651.8,Ebonyi,Ebonyi,NA
Penta 3 Coverage (Annualized),2020,953.4,Ebonyi,Ezza North,NA
Penta 3 Coverage (Annualized),2020,1004,Ebonyi,Ezza South,NA
Penta 3 Coverage (Annualized),2020,794.7,Ebonyi,Ikwo,NA
Penta 3 Coverage (Annualized),2020,685.2,Ebonyi,Ishielu,NA
Penta 3 Coverage (Annualized),2020,992.1,Ebonyi,Ivo,NA
Penta 3 Coverage (Annualized),2020,1100.3,Ebonyi,Izzi,NA
Penta 3 Coverage (Annualized),2020,899,Ebonyi,Ohaozara,NA
Penta 3 Coverage (Annualized),2020,897.7,Ebonyi,Ohaukwu,NA
Penta 3 Coverage (Annualized),2020,793,Ebonyi,Onicha,NA
Penta 3 Coverage (Annualized),2020,803,Edo,Akoko-Edo,NA
Penta 3 Coverage (Annualized),2020,557.6,Edo,Egor,NA
Penta 3 Coverage (Annualized),2020,731.8,Edo,Esan Central,NA
Penta 3 Coverage (Annualized),2020,638.8,Edo,Esan North-East,NA
Penta 3 Coverage (Annualized),2020,811.9,Edo,Esan South-East,NA
Penta 3 Coverage (Annualized),2020,556.6,Edo,Esan West,NA
Penta 3 Coverage (Annualized),2020,739.2,Edo,Etsako Central,NA
Penta 3 Coverage (Annualized),2020,494.7,Edo,Etsako East,NA
Penta 3 Coverage (Annualized),2020,713.8,Edo,Etsako West,NA
Penta 3 Coverage (Annualized),2020,341.2,Edo,Igueben,NA
Penta 3 Coverage (Annualized),2020,729.6,Edo,Ikpoba-Okha,NA
Penta 3 Coverage (Annualized),2020,703.7,Edo,Oredo,NA
Penta 3 Coverage (Annualized),2020,180,Edo,Orhionmwon,NA
Penta 3 Coverage (Annualized),2020,471.2,Edo,Ovia North-East,NA
Penta 3 Coverage (Annualized),2020,576.8,Edo,Ovia South-West,NA
Penta 3 Coverage (Annualized),2020,346.7,Edo,Owan East,NA
Penta 3 Coverage (Annualized),2020,340.1,Edo,Owan West,NA
Penta 3 Coverage (Annualized),2020,778.8,Edo,Uhunmwonde,NA
Penta 3 Coverage (Annualized),2020,1040.1,Ekiti,Ado Ekiti,NA
Penta 3 Coverage (Annualized),2020,466.6,Ekiti,Aiyekire (Gbonyin),NA
Penta 3 Coverage (Annualized),2020,1088.3,Ekiti,Efon,NA
Penta 3 Coverage (Annualized),2020,716.9,Ekiti,Ekiti East,NA
Penta 3 Coverage (Annualized),2020,984.6,Ekiti,Ekiti South West,NA
Penta 3 Coverage (Annualized),2020,516.5,Ekiti,Ekiti West,NA
Penta 3 Coverage (Annualized),2020,815.7,Ekiti,Emure,NA
Penta 3 Coverage (Annualized),2020,963.9,Ekiti,Ido-Osi,NA
Penta 3 Coverage (Annualized),2020,1004.8,Ekiti,Ijero,NA
Penta 3 Coverage (Annualized),2020,562.7,Ekiti,Ikere,NA
Penta 3 Coverage (Annualized),2020,471.4,Ekiti,Ikole,NA
Penta 3 Coverage (Annualized),2020,652.6,Ekiti,Ilejemeje,NA
Penta 3 Coverage (Annualized),2020,878.1,Ekiti,Irepodun/Ifelodun,NA
Penta 3 Coverage (Annualized),2020,973.9,Ekiti,Ise/Orun,NA
Penta 3 Coverage (Annualized),2020,954.5,Ekiti,Moba,NA
Penta 3 Coverage (Annualized),2020,563.9,Ekiti,Oye,NA
Penta 3 Coverage (Annualized),2020,274.5,Enugu,Aninri,NA
Penta 3 Coverage (Annualized),2020,646.7,Enugu,Awgu,NA
Penta 3 Coverage (Annualized),2020,843.7,Enugu,Enugu East,NA
Penta 3 Coverage (Annualized),2020,766.3,Enugu,Enugu North,NA
Penta 3 Coverage (Annualized),2020,687.5,Enugu,Enugu South,NA
Penta 3 Coverage (Annualized),2020,930.5,Enugu,Ezeagu,NA
Penta 3 Coverage (Annualized),2020,1248.2,Enugu,Igbo-Etiti,NA
Penta 3 Coverage (Annualized),2020,839.8,Enugu,Igbo-Eze North,NA
Penta 3 Coverage (Annualized),2020,766.5,Enugu,Igbo-Eze South,NA
Penta 3 Coverage (Annualized),2020,607.5,Enugu,Isi-Uzo,NA
Penta 3 Coverage (Annualized),2020,606.4,Enugu,Nkanu East,NA
Penta 3 Coverage (Annualized),2020,765.7,Enugu,Nkanu West,NA
Penta 3 Coverage (Annualized),2020,802.9,Enugu,Nsukka,NA
Penta 3 Coverage (Annualized),2020,692.7,Enugu,Oji River,NA
Penta 3 Coverage (Annualized),2020,1036.1,Enugu,Udenu,NA
Penta 3 Coverage (Annualized),2020,862,Enugu,Udi,NA
Penta 3 Coverage (Annualized),2020,628.2,Enugu,Uzo-Uwani,NA
Penta 3 Coverage (Annualized),2020,2310.8,Federal Capital Territory,Abaji,NA
Penta 3 Coverage (Annualized),2020,939.8,Federal Capital Territory,Abuja Municipal,NA
Penta 3 Coverage (Annualized),2020,1451.9,Federal Capital Territory,Bwari,NA
Penta 3 Coverage (Annualized),2020,1723.3,Federal Capital Territory,Gwagwalada,NA
Penta 3 Coverage (Annualized),2020,2609.4,Federal Capital Territory,Kuje,NA
Penta 3 Coverage (Annualized),2020,2028.1,Federal Capital Territory,Kwali,NA
Penta 3 Coverage (Annualized),2020,1261.2,Gombe,Akko,NA
Penta 3 Coverage (Annualized),2020,889.4,Gombe,Balanga,NA
Penta 3 Coverage (Annualized),2020,439.8,Gombe,Billiri,NA
Penta 3 Coverage (Annualized),2020,1213.3,Gombe,Dukku,NA
Penta 3 Coverage (Annualized),2020,1074.1,Gombe,Funakaye,NA
Penta 3 Coverage (Annualized),2020,1761.8,Gombe,Gombe,NA
Penta 3 Coverage (Annualized),2020,702,Gombe,Kaltungo,NA
Penta 3 Coverage (Annualized),2020,1213.3,Gombe,Kwami,NA
Penta 3 Coverage (Annualized),2020,896.6,Gombe,Nafada,NA
Penta 3 Coverage (Annualized),2020,544.7,Gombe,Shongom,NA
Penta 3 Coverage (Annualized),2020,1409.3,Gombe,Yamaltu/Deba,NA
Penta 3 Coverage (Annualized),2020,703.5,Imo,Aboh-Mbaise,NA
Penta 3 Coverage (Annualized),2020,941.5,Imo,Ahiazu-Mbaise,NA
Penta 3 Coverage (Annualized),2020,1013.1,Imo,Ehime-Mbano,NA
Penta 3 Coverage (Annualized),2020,835.6,Imo,Ezinihitte-Mbaise,NA
Penta 3 Coverage (Annualized),2020,704.9,Imo,Ideato North,NA
Penta 3 Coverage (Annualized),2020,601.6,Imo,Ideato South,NA
Penta 3 Coverage (Annualized),2020,1085.3,Imo,Ihitte/Uboma,NA
Penta 3 Coverage (Annualized),2020,1277.1,Imo,Ikeduru,NA
Penta 3 Coverage (Annualized),2020,1127.6,Imo,Isiala Mbano,NA
Penta 3 Coverage (Annualized),2020,564.9,Imo,Isu,NA
Penta 3 Coverage (Annualized),2020,727.5,Imo,Mbaitoli,NA
Penta 3 Coverage (Annualized),2020,486.4,Imo,Ngor-Okpala,NA
Penta 3 Coverage (Annualized),2020,766.6,Imo,Njaba,NA
Penta 3 Coverage (Annualized),2020,995.5,Imo,Nkwerre,NA
Penta 3 Coverage (Annualized),2020,621.6,Imo,Nwangele,NA
Penta 3 Coverage (Annualized),2020,1036.2,Imo,Obowo,NA
Penta 3 Coverage (Annualized),2020,661.4,Imo,Oguta,NA
Penta 3 Coverage (Annualized),2020,796.7,Imo,Ohaji/Egbema,NA
Penta 3 Coverage (Annualized),2020,667.6,Imo,Okigwe,NA
Penta 3 Coverage (Annualized),2020,765.7,Imo,Onuimo,NA
Penta 3 Coverage (Annualized),2020,752.5,Imo,Orlu,NA
Penta 3 Coverage (Annualized),2020,672.2,Imo,Orsu,NA
Penta 3 Coverage (Annualized),2020,621.1,Imo,Oru East,NA
Penta 3 Coverage (Annualized),2020,1137.3,Imo,Oru West,NA
Penta 3 Coverage (Annualized),2020,1152.1,Imo,Owerri Municipal,NA
